fact_delivery_id,sk_date,sk_order,sk_driver,sk_vehicle,sk_route,sk_client,planned_delay_hours,real_delay_hours,delay_minutes,delay_category,delivered_on_time_flag,service_rate
1439,2111,209,43,9,12,23,10.28,15.12,290.01,Severe Delay,0,0.56
1440,955,1445,28,7,8,17,2.22,1.92,0,On Time,1,0.825
1441,1979,1691,37,10,9,27,7.58,9.31,103.62,Moderate Delay,1,0.703
1442,882,1345,25,5,8,12,2.2,2.48,16.64,Minor Delay,1,0.794
1443,1621,1871,44,9,9,22,7.59,11.19,215.75,Severe Delay,0,0.597
1444,1832,1947,38,10,10,23,4.33,4.36,2.01,On Time,1,0.815
1445,1519,2441,44,10,9,23,6.69,8.68,119.57,Moderate Delay,0,0.602
1446,988,1190,32,5,8,15,2.16,2.3,8.5,On Time,1,0.792
1447,907,1348,25,5,8,12,2.28,2.87,35.63,Minor Delay,0,0.783
1448,269,2430,14,1,3,8,11.39,11.32,0,On Time,1,0.877
1449,1051,988,22,5,7,12,3.88,3.03,0,On Time,1,0.826
1450,984,1427,30,8,5,14,2.88,3.01,7.43,On Time,1,0.74
1451,2156,886,52,10,10,27,3.95,4.62,39.61,Minor Delay,0,0.722
1452,759,955,29,7,8,12,2.04,1.78,0,On Time,1,0.814
1453,792,1988,32,7,8,19,2.15,2.06,0,On Time,1,0.827
1454,410,2174,11,3,4,1,9.1,9.01,0,On Time,1,0.712
1455,1970,1683,37,10,9,23,6.81,8.63,109.16,Moderate Delay,0,0.736
1456,1133,1263,25,7,5,12,2.9,2.27,0,On Time,1,0.756
1457,453,1818,14,2,4,5,9.01,9.12,6.36,On Time,1,0.829
1458,327,505,8,4,2,1,3.34,3.13,0,On Time,1,0.816
1459,1700,1247,46,9,10,22,3.87,4.82,56.77,Moderate Delay,1,0.763
1460,1929,711,50,11,9,22,6.49,11.25,285.16,Severe Delay,0,0.548
1461,217,628,12,1,3,10,10.24,7.99,0,On Time,1,0.742
1462,1076,1827,27,5,7,20,4.27,5.88,96.97,Moderate Delay,0,0.658
1463,142,546,14,1,3,7,10.04,7.83,0,On Time,1,0.739
1464,1991,1949,51,9,12,27,10.17,9.57,0,On Time,1,0.701
1465,1413,966,25,5,5,12,2.86,2.23,0,On Time,1,0.795
1466,397,2215,4,2,1,7,5.5,4.91,0,On Time,1,0.755
1467,423,676,11,1,4,6,8.82,12.37,213.39,Severe Delay,0,0.563
1468,1663,1163,47,11,10,28,4.45,6.79,140.27,Moderate Delay,1,0.599
1469,467,189,4,1,2,9,3.61,4.26,38.47,Minor Delay,1,0.722
1470,395,393,11,1,3,3,10.4,11.35,57.07,Moderate Delay,1,0.695
1471,1023,1501,21,6,8,14,2.06,2.16,5.98,On Time,1,0.857
1472,2105,1497,49,10,9,24,7.0,8.43,85.93,Moderate Delay,0,0.654
1473,513,1572,2,2,4,1,8.72,8.82,5.71,On Time,1,0.747
1474,478,2062,15,2,4,5,8.48,10.71,134.37,Moderate Delay,1,0.668
1475,1103,1164,28,6,8,15,2.03,1.85,0,On Time,1,0.836
1476,942,2296,32,5,6,17,7.89,7.45,0,On Time,1,0.677
1477,294,1538,13,3,1,1,5.44,5.59,8.64,On Time,1,0.771
1478,1965,368,44,9,11,26,7.68,7.26,0,On Time,1,0.893
1479,382,1060,17,3,1,7,4.8,3.74,0,On Time,1,0.908
1480,738,615,33,7,8,11,2.09,1.77,0,On Time,1,0.836
1481,1539,1875,51,10,9,23,6.8,8.29,89.31,Moderate Delay,1,0.698
1482,310,77,14,2,2,5,3.56,5.18,96.89,Moderate Delay,1,0.699
1483,2103,1730,41,10,10,24,4.12,5.28,70.0,Moderate Delay,0,0.698
1484,440,1409,13,3,3,8,10.62,11.75,67.92,Moderate Delay,1,0.768
1485,1669,1020,42,11,11,24,7.04,9.81,166.13,Moderate Delay,0,0.709
1486,2122,1560,39,10,9,22,6.7,6.05,0,On Time,1,0.925
1487,293,389,3,2,4,4,8.69,10.95,135.45,Moderate Delay,0,0.533
1488,457,1316,16,3,1,2,5.32,6.17,50.85,Moderate Delay,1,0.805
1489,2115,1035,54,9,9,22,6.58,10.41,230.23,Severe Delay,1,0.656
1490,1494,2187,54,11,9,21,6.92,8.68,105.68,Moderate Delay,1,0.696
1491,669,1350,18,2,4,7,8.64,12.06,205.26,Severe Delay,0,0.636
1492,1256,200,25,5,7,16,3.85,3.78,0,On Time,1,0.707
1493,586,2457,7,1,4,10,8.21,12.29,245.09,Severe Delay,0,0.54
1494,928,315,23,5,7,20,4.2,4.17,0,On Time,1,0.721
1495,2076,495,44,10,11,28,7.99,9.46,88.12,Moderate Delay,1,0.716
1496,456,860,7,4,3,5,10.57,10.06,0,On Time,1,0.884
1497,1168,2166,23,5,7,13,4.19,4.12,0,On Time,1,0.916
1498,1076,567,31,6,5,16,2.87,2.9,2.29,On Time,1,0.822
1499,551,2110,9,2,3,2,10.83,13.19,141.36,Moderate Delay,0,0.725
1500,298,672,6,1,1,8,4.85,6.62,106.39,Moderate Delay,1,0.749
1501,488,436,11,2,3,6,10.53,8.21,0,On Time,1,0.81
1502,1384,824,30,6,8,14,2.3,2.75,27.0,Minor Delay,1,0.917
1503,497,15,6,1,2,6,3.82,4.7,52.54,Moderate Delay,1,0.782
1504,1798,1424,52,11,11,21,7.0,5.78,0,On Time,1,0.776
1505,2087,817,52,10,12,29,10.14,11.47,79.78,Moderate Delay,1,0.617
1506,607,652,7,4,4,6,8.94,13.74,287.79,Severe Delay,0,0.53
1507,1897,1727,53,9,10,23,3.92,3.68,0,On Time,1,0.909
1508,1199,1326,27,6,6,18,7.39,7.63,14.45,On Time,1,0.824
1509,786,965,26,6,8,18,2.26,2.84,35.26,Minor Delay,1,0.77
1510,2024,700,45,9,12,29,10.12,11.92,108.07,Moderate Delay,0,0.754
1511,1284,480,31,6,7,12,4.37,3.89,0,On Time,1,0.778
1512,1531,1635,38,9,9,30,6.59,8.93,140.55,Moderate Delay,0,0.586
1513,1180,1628,22,8,8,19,2.1,1.74,0,On Time,1,0.808
1514,1439,2399,20,7,8,19,2.15,1.68,0,On Time,1,0.734
1515,495,723,6,2,1,2,5.4,5.01,0,On Time,1,0.861
1516,1300,742,20,5,6,13,8.47,8.25,0,On Time,1,0.795
1517,130,1214,14,1,2,3,3.37,4.42,63.2,Moderate Delay,1,0.634
1518,801,1406,23,7,7,17,3.78,2.99,0,On Time,1,0.738
1519,1205,713,23,6,8,15,2.08,1.99,0,On Time,1,0.92
1520,894,322,19,5,7,17,4.42,3.68,0,On Time,1,0.815
1521,1089,1731,22,6,8,11,1.96,2.77,48.55,Moderate Delay,0,0.684
1522,343,208,11,3,4,9,8.1,7.04,0,On Time,1,0.801
1523,1329,899,28,5,5,14,3.12,2.84,0,On Time,1,0.803
1524,1318,1302,31,8,8,20,2.05,1.6,0,On Time,1,0.79
1525,806,1798,31,6,8,20,2.24,2.14,0,On Time,1,0.81
1526,1664,2034,42,9,10,23,4.46,5.47,60.63,Moderate Delay,1,0.751
1527,233,1767,4,1,1,7,4.86,7.33,148.13,Moderate Delay,0,0.549
1528,1891,967,43,10,12,27,9.57,15.18,336.57,Severe Delay,0,0.45
1529,2101,358,54,9,12,26,9.5,8.17,0,On Time,1,0.932
1530,1027,1915,31,6,7,13,4.28,4.31,1.71,On Time,1,0.847
1531,734,858,33,5,7,17,3.96,4.29,19.33,Minor Delay,1,0.78
1532,1071,1303,33,6,5,14,3.01,2.34,0,On Time,1,0.829
1533,2155,1599,47,11,10,24,4.1,3.87,0,On Time,1,0.865
1534,707,908,16,1,1,10,4.7,3.89,0,On Time,1,0.814
1535,2065,1725,42,9,10,22,4.42,5.88,87.31,Moderate Delay,1,0.807
1536,293,116,2,1,2,5,3.83,3.9,3.67,On Time,1,0.803
1537,2191,492,46,11,10,25,3.97,4.49,31.07,Minor Delay,0,0.693
1538,1495,416,54,9,10,29,3.88,6.54,159.34,Moderate Delay,0,0.633
1539,839,313,21,6,8,18,2.06,1.97,0,On Time,1,0.858
1540,1294,606,31,7,8,14,1.97,2.21,14.22,On Time,1,0.837
1541,1174,1687,33,6,7,16,4.24,4.44,11.93,On Time,1,0.784
1542,942,2076,33,6,8,18,2.19,1.71,0,On Time,1,0.825
1543,1201,6,25,5,8,14,2.13,2.5,22.15,Minor Delay,1,0.801
1544,450,1664,4,1,3,5,10.68,10.44,0,On Time,0,0.777
1545,1893,2494,47,10,12,29,9.89,12.54,159.19,Moderate Delay,0,0.759
1546,1218,1832,23,8,8,13,2.04,2.06,1.28,On Time,1,0.894
1547,1316,639,31,5,5,15,2.91,2.31,0,On Time,1,0.893
1548,2153,2213,43,9,9,23,6.98,6.3,0,On Time,1,0.853
1549,930,1891,36,6,5,18,2.92,2.32,0,On Time,1,0.866
1550,554,1137,13,3,4,10,8.87,8.9,2.11,On Time,1,0.715
1551,2096,1928,50,9,9,26,7.62,9.42,108.18,Moderate Delay,1,0.75
1552,130,1911,7,1,4,8,8.6,9.35,44.61,Minor Delay,1,0.783
1553,823,2198,19,6,5,14,3.0,2.88,0,On Time,1,0.855
1554,272,1276,1,3,3,10,9.81,15.66,350.83,Severe Delay,0,0.45
1555,1672,1743,39,9,10,26,4.38,6.87,149.65,Moderate Delay,1,0.71
1556,378,1932,6,1,3,5,11.12,10.6,0,On Time,1,0.906
1557,1042,2385,31,5,5,18,3.3,3.59,17.07,Minor Delay,1,0.773
1558,1713,1553,45,10,12,28,8.99,12.52,211.94,Severe Delay,0,0.544
1559,1239,701,23,7,6,19,8.18,6.38,0,On Time,1,0.868
1560,1971,1861,54,10,11,26,6.9,11.02,247.19,Severe Delay,0,0.498
1561,696,2426,14,2,2,4,3.59,4.73,68.08,Moderate Delay,0,0.725
1562,2154,1688,54,9,9,29,6.8,7.08,16.58,Minor Delay,1,0.91
1563,1290,2000,35,6,5,14,3.19,2.54,0,On Time,1,0.938
1564,2125,2178,49,12,9,27,7.0,5.46,0,On Time,1,0.753
1565,2039,881,47,10,10,22,4.35,5.42,64.08,Moderate Delay,1,0.817
1566,695,1706,13,2,4,8,9.28,10.64,81.84,Moderate Delay,1,0.784
1567,254,48,3,2,4,2,9.3,11.8,150.19,Moderate Delay,0,0.705
1568,1235,216,31,8,8,14,2.01,2.96,56.94,Moderate Delay,1,0.8
1569,250,1705,8,1,4,4,8.2,7.34,0,On Time,1,0.805
1570,1979,658,37,9,12,29,10.03,12.97,176.45,Moderate Delay,0,0.601
1571,1285,945,26,6,7,15,3.81,5.34,91.79,Moderate Delay,1,0.725
1572,1274,1376,22,5,8,20,2.21,1.73,0,On Time,1,0.784
1573,1906,2396,52,11,11,21,7.66,10.86,192.0,Severe Delay,1,0.604
1574,2044,23,39,9,11,23,7.79,9.17,83.0,Moderate Delay,0,0.731
1575,1825,550,47,9,9,25,6.62,6.19,0,On Time,1,0.803
1576,443,558,14,2,2,6,3.79,3.41,0,On Time,1,0.835
1577,321,1310,8,1,4,5,8.03,8.13,5.93,On Time,1,0.87
1578,1379,1455,22,7,5,18,3.19,2.82,0,On Time,1,0.784
1579,1540,1241,39,10,12,30,9.75,13.75,240.01,Severe Delay,0,0.454
1580,160,734,17,2,4,7,8.45,8.99,32.25,Minor Delay,1,0.784
1581,1479,1446,38,10,10,22,4.44,7.22,166.84,Moderate Delay,1,0.709
1582,821,2468,33,7,7,14,4.1,3.2,0,On Time,1,0.818
1583,675,1905,18,1,1,7,5.24,5.12,0,On Time,1,0.75
1584,1184,179,36,6,7,12,3.95,4.47,31.02,Minor Delay,1,0.76
1585,295,1904,2,1,4,9,8.3,10.48,130.62,Moderate Delay,0,0.74
1586,1154,2464,36,6,7,19,4.07,4.82,44.92,Minor Delay,1,0.746
1587,735,2338,26,6,7,14,4.21,4.04,0,On Time,1,0.861
1588,1735,533,38,10,12,21,9.99,11.37,82.34,Moderate Delay,0,0.747
1589,1620,1340,42,9,9,23,7.12,8.61,89.61,Moderate Delay,0,0.803
1590,1855,1093,42,9,12,23,9.62,9.35,0,On Time,1,0.792
1591,700,795,14,1,3,9,10.05,8.55,0,On Time,1,0.758
1592,197,1759,1,2,4,2,8.27,9.8,91.46,Moderate Delay,1,0.797
1593,1997,788,52,11,10,23,4.48,4.46,0,On Time,1,0.812
1594,1436,972,36,6,8,16,2.21,2.08,0,On Time,1,0.727
1595,1343,1799,27,5,7,12,4.06,4.69,38.36,Minor Delay,1,0.747
1596,1733,108,46,9,10,21,4.38,3.76,0,On Time,1,0.746
1597,1428,2251,25,5,8,16,2.16,2.25,5.35,On Time,1,0.814
1598,787,120,29,5,7,12,4.13,3.34,0,On Time,1,0.725
1599,826,2466,34,6,7,13,4.3,3.93,0,On Time,1,0.895
1600,1784,1577,42,10,10,21,4.42,5.39,58.03,Moderate Delay,1,0.683
1601,1147,1256,30,5,7,13,4.15,4.05,0,On Time,1,0.866
1602,118,1626,17,4,1,4,4.77,7.23,147.37,Moderate Delay,0,0.685
1603,1641,1218,48,9,9,23,7.5,5.85,0,On Time,1,0.887
1604,94,1243,16,3,2,6,3.73,4.38,39.2,Minor Delay,1,0.803
1605,1190,340,31,5,8,16,2.01,1.86,0,On Time,1,0.872
1606,1103,1517,35,7,5,15,3.09,3.03,0,On Time,1,0.85
1607,554,2390,16,1,2,6,3.76,3.65,0,On Time,1,0.872
1608,236,219,11,2,1,8,5.32,10.38,303.8,Severe Delay,0,0.592
1609,474,763,3,1,2,7,3.85,4.09,14.22,On Time,1,0.772
1610,1912,1415,42,11,12,23,9.75,7.6,0,On Time,1,0.834
1611,1331,1745,22,8,5,11,2.94,3.24,18.27,Minor Delay,1,0.823
1612,994,717,34,5,8,11,1.97,1.57,0,On Time,1,0.762
1613,59,1052,14,3,4,7,9.16,9.76,35.62,Minor Delay,1,0.692
1614,11,345,2,2,4,5,8.9,12.45,212.92,Severe Delay,0,0.645
1615,264,1784,8,2,2,8,3.83,7.12,197.3,Severe Delay,0,0.621
1616,973,1982,29,6,6,13,8.09,10.9,168.94,Moderate Delay,1,0.705
1617,1121,2209,20,5,8,13,1.96,1.7,0,On Time,1,0.835
1618,407,1646,10,1,4,6,8.31,6.48,0,On Time,1,0.705
1619,1558,2432,50,10,11,22,7.73,10.15,145.51,Moderate Delay,1,0.795
1620,1875,55,48,12,12,22,9.55,11.97,145.29,Moderate Delay,0,0.7
1621,1212,878,26,6,6,19,7.8,6.97,0,On Time,1,0.847
1622,1079,1659,32,7,7,16,3.95,3.57,0,On Time,1,0.84
1623,327,2260,12,3,3,2,9.88,11.65,106.11,Moderate Delay,1,0.754
1624,1617,1204,37,9,11,21,7.3,8.42,67.01,Moderate Delay,1,0.681
1625,976,1473,26,5,7,16,3.93,5.56,98.16,Moderate Delay,0,0.755
1626,522,2327,14,2,1,5,5.23,4.37,0,On Time,1,0.841
1627,1839,1649,54,11,10,27,3.85,6.41,153.79,Moderate Delay,0,0.62
1628,1193,1689,31,6,5,18,2.94,2.93,0,On Time,1,0.829
1629,1254,310,33,6,7,17,4.02,3.65,0,On Time,1,0.772
1630,1430,1985,28,6,6,14,7.4,7.12,0,On Time,1,0.863
1631,1351,337,35,6,7,11,3.98,3.43,0,On Time,1,0.751
1632,64,1245,4,2,1,2,5.29,4.17,0,On Time,1,0.869
1633,532,2164,16,1,4,10,8.12,9.48,81.17,Moderate Delay,1,0.637
1634,1081,1732,19,7,8,11,2.07,1.62,0,On Time,1,0.885
1635,615,230,6,2,4,8,9.04,7.08,0,On Time,1,0.8
1636,1242,2323,22,6,5,13,3.28,2.8,0,On Time,1,0.903
1637,1095,1912,21,6,7,17,3.92,3.06,0,On Time,1,0.709
1638,2093,1838,40,10,9,29,7.39,7.24,0,On Time,0,0.808
1639,277,588,2,4,4,7,9.16,7.15,0,On Time,1,0.837
1640,1100,698,32,7,6,12,8.06,6.69,0,On Time,1,0.752
1641,2190,834,47,10,10,27,4.1,4.37,16.16,Minor Delay,1,0.645
1642,573,1770,14,3,2,2,3.84,5.28,86.84,Moderate Delay,1,0.797
1643,1916,309,47,10,12,29,9.95,14.55,276.29,Severe Delay,0,0.53
1644,1142,338,32,6,7,16,4.24,3.65,0,On Time,1,0.838
1645,210,466,16,3,1,8,5.07,5.64,33.86,Minor Delay,1,0.801
1646,1936,1811,46,11,11,28,7.21,5.63,0,On Time,0,0.752
1647,459,706,3,2,3,2,10.59,8.26,0,On Time,1,0.893
1648,813,634,28,6,8,13,2.22,2.54,19.67,Minor Delay,1,0.908
1649,1321,61,26,6,6,17,8.07,6.53,0,On Time,1,0.716
1650,1750,1955,41,9,11,25,7.14,8.69,93.43,Moderate Delay,1,0.68
1651,505,1132,3,2,1,2,5.21,4.26,0,On Time,1,0.898
1652,1280,1690,34,6,7,19,4.08,4.25,10.43,On Time,1,0.747
1653,616,2038,12,2,1,1,4.79,8.11,199.43,Severe Delay,0,0.516
1654,223,399,6,2,4,2,8.26,8.39,7.38,On Time,1,0.795
1655,301,527,17,1,4,5,8.16,6.53,0,On Time,1,0.94
1656,188,2001,13,4,4,5,8.8,9.23,25.69,Minor Delay,1,0.792
1657,4,2192,13,2,1,9,4.99,4.41,0,On Time,1,0.821
1658,82,2142,1,3,2,6,3.58,3.5,0,On Time,1,0.708
1659,131,721,9,1,1,6,4.8,5.12,19.29,Minor Delay,0,0.749
1660,481,2225,13,3,2,5,3.6,5.04,86.46,Moderate Delay,1,0.752
1661,813,1621,22,5,6,13,8.29,8.41,7.39,On Time,1,0.895
1662,1860,760,41,9,11,23,7.43,13.26,349.95,Severe Delay,0,0.502
1663,1994,1850,40,9,9,21,6.81,9.76,177.18,Moderate Delay,1,0.626
1664,366,719,17,1,1,5,5.18,4.28,0,On Time,1,0.907
1665,1470,119,46,10,11,25,7.68,9.91,133.72,Moderate Delay,0,0.691
1666,1787,593,42,10,12,21,9.22,13.2,238.9,Severe Delay,0,0.501
1667,1087,784,25,6,8,11,2.13,2.13,0.2,On Time,1,0.872
1668,98,450,7,1,1,1,5.52,5.42,0,On Time,1,0.819
1669,754,879,24,6,5,20,2.84,2.21,0,On Time,1,0.777
1670,523,1089,16,2,1,9,5.44,5.95,30.1,Minor Delay,1,0.74
1671,1429,1900,22,8,6,17,7.51,5.86,0,On Time,1,0.696
1672,797,1045,28,6,6,17,8.3,6.48,0,On Time,0,0.708
1673,443,1574,6,3,4,1,9.18,8.97,0,On Time,1,0.763
1674,1308,1264,33,7,8,11,2.09,1.8,0,On Time,1,0.872
1675,1020,325,28,5,7,16,3.87,3.95,4.44,On Time,1,0.882
1676,765,1067,25,5,8,13,2.29,2.71,25.08,Minor Delay,1,0.873
1677,1519,1903,51,9,10,25,4.51,5.63,67.52,Moderate Delay,0,0.685
1678,844,447,34,5,7,17,3.93,3.06,0,On Time,1,0.753
1679,1831,496,46,11,12,24,9.98,15.28,318.13,Severe Delay,0,0.45
1680,1105,2105,20,6,8,15,2.3,2.59,17.78,Minor Delay,1,0.857
1681,462,2454,17,1,4,7,8.74,8.57,0,On Time,1,0.912
1682,389,385,2,1,4,6,9.19,11.77,154.55,Moderate Delay,1,0.596
1683,2036,1186,51,10,11,25,7.45,6.94,0,On Time,1,0.866
1684,1447,59,33,5,5,13,3.02,2.35,0,On Time,1,0.859
1685,868,1640,20,5,6,14,7.83,6.71,0,On Time,1,0.764
1686,629,1260,13,3,4,4,9.22,7.61,0,On Time,1,0.82
1687,1212,1713,33,6,7,15,4.28,4.3,1.01,On Time,1,0.835
1688,1530,2064,43,9,10,22,4.34,6.93,155.15,Moderate Delay,1,0.68
1689,1352,1842,28,6,5,13,2.89,2.26,0,On Time,1,0.854
1690,2005,80,51,11,10,26,4.46,6.92,147.51,Moderate Delay,1,0.648
1691,449,1013,14,1,2,1,3.34,3.85,30.37,Minor Delay,0,0.757
1692,624,757,12,2,1,10,4.8,5.39,35.79,Minor Delay,1,0.67
1693,1823,398,47,10,10,22,4.49,4.46,0,On Time,1,0.858
1694,1429,1896,32,5,5,11,2.99,2.33,0,On Time,1,0.766
1695,818,477,31,7,8,11,2.1,2.37,16.2,Minor Delay,1,0.81
1696,737,1293,34,7,8,17,1.96,2.08,7.09,On Time,1,0.76
1697,581,549,15,4,2,7,3.29,3.15,0,On Time,1,0.78
1698,867,41,35,7,7,14,4.1,4.47,22.07,Minor Delay,1,0.817
1699,1306,445,24,5,7,16,4.24,4.07,0,On Time,1,0.864
1700,475,1616,1,3,4,10,8.7,11.09,143.65,Moderate Delay,0,0.548
1701,882,2281,30,7,8,18,2.1,2.08,0,On Time,1,0.829
1702,1322,746,34,6,8,19,2.17,2.96,47.4,Moderate Delay,1,0.805
1703,2188,864,43,10,9,21,6.75,7.39,37.91,Minor Delay,1,0.755
1704,1833,226,43,11,12,24,10.38,20.98,636.12,Severe Delay,0,0.45
1705,1670,1636,44,11,12,25,8.97,10.25,76.82,Moderate Delay,1,0.73
1706,1831,1039,49,10,10,25,4.43,4.48,2.64,On Time,0,0.746
1707,794,1400,35,5,8,19,2.16,2.73,34.16,Minor Delay,0,0.802
1708,162,1339,12,2,2,7,3.3,3.65,20.68,Minor Delay,1,0.733
1709,960,1313,22,5,6,14,8.39,7.41,0,On Time,1,0.888
1710,645,1289,4,2,3,1,10.08,8.35,0,On Time,1,0.85
1711,1510,822,52,10,11,23,7.54,7.65,6.27,On Time,1,0.791
1712,1419,2389,36,6,6,17,8.15,7.11,0,On Time,1,0.693
1713,297,1215,1,3,4,4,9.31,10.84,91.78,Moderate Delay,0,0.662
1714,1301,1591,28,5,5,13,2.99,2.71,0,On Time,1,0.868
1715,104,432,18,1,4,6,8.99,9.09,6.15,On Time,1,0.757
1716,1784,2459,39,11,12,29,10.4,11.0,36.22,Minor Delay,1,0.866
1717,1831,748,52,10,12,27,9.03,8.45,0,On Time,1,0.705
1718,1188,26,30,5,5,16,3.21,3.95,44.08,Minor Delay,1,0.876
1719,1144,1453,29,5,7,19,4.15,4.19,2.29,On Time,1,0.847
1720,483,2463,14,1,4,2,8.5,6.63,0,On Time,1,0.839
1721,146,2397,14,2,4,9,8.57,8.75,10.71,On Time,1,0.791
1722,1473,1654,46,12,9,23,7.08,7.92,50.55,Moderate Delay,1,0.758
1723,1121,1388,22,6,8,16,1.97,2.33,21.46,Minor Delay,1,0.812
1724,1363,1359,21,5,7,13,3.91,4.06,8.98,On Time,1,0.791
1725,208,1765,11,1,3,3,10.87,8.48,0,On Time,1,0.745
1726,2118,334,42,12,10,30,4.23,4.46,13.68,On Time,1,0.745
1727,1725,1028,37,10,12,24,10.34,8.59,0,On Time,1,0.799
1728,1437,1278,28,6,6,11,7.53,6.32,0,On Time,1,0.803
1729,84,2027,8,1,1,5,4.9,4.74,0,On Time,1,0.798
1730,681,847,11,2,2,5,3.79,4.73,56.91,Moderate Delay,0,0.711
1731,1791,2046,51,10,9,26,7.51,11.47,237.38,Severe Delay,1,0.664
1732,1595,1251,41,9,10,24,4.05,3.45,0,On Time,1,0.817
1733,1225,2284,32,5,7,16,3.77,3.73,0,On Time,1,0.813
1734,725,1338,4,4,3,7,10.49,9.18,0,On Time,1,0.779
1735,1206,187,24,7,5,13,3.24,2.9,0,On Time,1,0.855
1736,450,1161,16,2,4,9,9.15,8.05,0,On Time,1,0.84
1737,1079,245,36,5,8,11,2.09,2.11,0.88,On Time,1,0.851
1738,332,1330,4,2,1,7,5.0,6.24,74.37,Moderate Delay,0,0.681
1739,1533,265,47,9,10,29,4.36,4.09,0,On Time,1,0.865
1740,1091,1938,35,7,7,14,4.2,3.71,0,On Time,1,0.817
1741,1557,2053,54,10,12,23,9.1,13.5,263.96,Severe Delay,0,0.596
1742,1536,1191,49,11,12,22,9.94,9.17,0,On Time,1,0.856
1743,447,201,6,2,4,9,8.01,7.71,0,On Time,1,0.794
1744,1572,662,49,9,10,23,3.94,4.57,37.79,Minor Delay,1,0.861
1745,1959,331,43,9,12,26,9.27,7.23,0,On Time,1,0.803
1746,2067,1565,49,10,12,27,9.07,12.44,201.95,Severe Delay,0,0.575
1747,801,982,36,6,8,13,1.99,1.95,0,On Time,1,0.858
1748,1950,2293,49,10,11,30,6.94,9.31,142.7,Moderate Delay,0,0.526
1749,615,442,3,2,4,10,8.77,8.8,1.8,On Time,0,0.774
1750,2151,2393,47,12,12,23,10.22,13.98,226.02,Severe Delay,0,0.67
1751,2074,199,37,9,10,28,4.48,3.49,0,On Time,1,0.707
1752,955,2431,30,5,8,20,2.13,2.1,0,On Time,1,0.79
1753,1916,194,37,10,12,21,10.04,12.59,153.09,Moderate Delay,0,0.577
1754,1536,390,43,11,12,24,9.49,11.46,118.13,Moderate Delay,1,0.717
1755,1124,2214,28,5,6,16,8.18,6.38,0,On Time,1,0.869
1756,1422,498,27,5,7,15,4.4,6.12,103.57,Moderate Delay,1,0.716
1757,1366,901,28,8,8,16,2.08,2.0,0,On Time,1,0.864
1758,1705,1772,49,9,9,29,7.35,11.22,232.12,Severe Delay,0,0.573
1759,1190,1286,30,6,8,20,2.13,2.02,0,On Time,1,0.759
1760,1197,224,22,5,7,13,4.4,3.69,0,On Time,1,0.827
1761,723,750,13,1,1,8,5.44,6.83,83.73,Moderate Delay,0,0.833
1762,1972,2422,47,10,9,28,6.72,5.52,0,On Time,1,0.745
1763,1174,282,36,7,7,16,4.1,4.35,14.68,On Time,1,0.755
1764,1572,1134,49,9,10,25,4.33,5.0,40.13,Minor Delay,1,0.713
1765,1697,1563,38,10,11,29,7.96,11.25,197.13,Severe Delay,0,0.634
1766,105,2306,14,2,4,10,8.0,6.62,0,On Time,1,0.716
1767,36,1228,13,4,4,9,8.55,8.02,0,On Time,1,0.756
1768,2001,156,50,9,10,30,4.07,4.47,24.3,Minor Delay,1,0.741
1769,776,465,23,5,6,11,8.6,10.43,109.78,Moderate Delay,0,0.648
1770,278,2264,13,1,2,9,3.7,4.77,64.27,Moderate Delay,1,0.753
1771,557,1352,17,1,1,8,5.08,3.97,0,On Time,1,0.875
1772,1288,1917,22,5,6,19,8.49,6.95,0,On Time,1,0.776
1773,277,898,8,4,4,9,9.35,9.43,4.97,On Time,1,0.717
1774,1697,229,51,12,11,21,6.83,8.21,82.83,Moderate Delay,0,0.734
1775,1000,1670,33,7,7,15,3.87,3.77,0,On Time,1,0.813
1776,1414,1874,26,7,6,14,8.62,6.73,0,On Time,1,0.882
1777,1335,1973,35,8,5,14,3.14,2.45,0,On Time,1,0.898
1778,1681,2500,43,11,12,21,9.07,8.97,0,On Time,1,0.812
1779,1841,150,43,12,9,26,6.83,5.74,0,On Time,1,0.851
1780,812,427,23,5,7,16,3.93,3.9,0,On Time,1,0.789
1781,1019,225,33,6,8,18,2.24,2.07,0,On Time,1,0.852
1782,1964,1786,39,12,11,29,7.71,9.41,102.21,Moderate Delay,0,0.675
1783,1430,2380,29,5,8,20,2.0,1.88,0,On Time,1,0.813
1784,1490,581,45,12,12,24,8.93,12.25,199.13,Severe Delay,0,0.625
1785,1208,631,27,6,6,18,7.71,6.99,0,On Time,1,0.854
1786,847,2238,36,6,8,14,2.21,1.95,0,On Time,1,0.829
1787,35,1082,2,1,2,10,3.59,4.13,32.14,Minor Delay,0,0.648
1788,863,1171,27,5,7,17,4.39,3.67,0,On Time,1,0.738
1789,1046,1436,23,5,6,19,7.56,5.9,0,On Time,1,0.862
1790,1347,1193,27,6,7,15,3.85,4.94,65.51,Moderate Delay,0,0.797
1791,1630,1728,37,9,10,22,3.86,3.39,0,On Time,1,0.968
1792,522,1329,14,1,2,3,3.41,4.34,55.43,Moderate Delay,0,0.678
1793,682,620,18,2,1,2,4.85,6.46,96.65,Moderate Delay,0,0.726
1794,1645,2080,43,12,11,21,6.88,8.12,74.68,Moderate Delay,0,0.656
1795,1184,95,29,8,7,16,3.98,4.08,6.14,On Time,1,0.805
1796,194,1620,18,1,4,9,8.05,9.02,57.97,Moderate Delay,0,0.702
