fact_sales_id,sk_date,sk_client,sk_product,sk_order,quantity_units,unit_sale_price,revenue_amount,cost_amount,margin_amount,margin_rate,margin_band,discount_amount
298,355,5,5,2395,45.0,590.57,24466.39,16572.23,7894.16,0.3227,High,2109.34
299,64,2,3,1177,22.0,708.7,15000.13,11605.51,3394.62,0.2263,High,591.3
300,592,1,1,1322,29.0,606.12,16708.91,15027.57,1681.34,0.1006,Medium,868.67
301,1461,14,5,555,19.0,565.77,9942.24,7336.91,2605.33,0.262,High,807.39
302,650,2,5,2368,26.0,466.55,11394.61,9604.3,1790.31,0.1571,Medium,735.74
303,1654,21,2,1768,29.0,379.42,11003.05,8743.94,2259.11,0.2053,Medium,0.0
304,1764,21,1,1526,45.0,604.61,26688.64,23327.15,3361.49,0.126,Medium,518.62
305,1172,17,1,2007,19.0,770.34,14372.35,10737.84,3634.51,0.2529,High,264.13
306,121,8,2,2128,77.0,341.84,24686.02,22655.49,2030.53,0.0823,Low,1635.67
307,1716,22,4,651,51.0,313.65,14828.09,14928.2,-100.11,-0.0068,Loss,1168.09
308,453,3,2,175,63.0,351.96,21423.35,18328.67,3094.68,0.1445,Medium,749.92
309,2051,27,3,840,22.0,670.42,14534.21,11913.9,2620.31,0.1803,Medium,214.93
310,646,5,1,1064,42.0,587.63,22722.45,22737.56,-15.11,-0.0007,Loss,1957.81
311,2004,29,3,857,37.0,926.43,33273.04,20302.94,12970.1,0.3898,High,1004.81
312,1341,13,3,730,70.0,638.51,41871.66,35164.72,6706.94,0.1602,Medium,2823.78
313,1887,29,1,2112,17.0,662.58,10402.16,9457.72,944.44,0.0908,Low,861.64
314,760,20,3,602,5.0,776.27,3735.98,2767.3,968.68,0.2593,High,145.38
315,841,13,4,1913,80.0,407.63,30730.57,24839.77,5890.8,0.1917,Medium,1879.79
316,1025,19,1,534,104.0,611.32,61827.35,57206.63,4620.72,0.0747,Low,1750.38
317,12,2,1,2493,40.0,673.2,25055.82,22565.18,2490.64,0.0994,Low,1871.98
318,320,3,4,682,48.0,375.81,17982.27,14963.83,3018.44,0.1679,Medium,56.7
319,2015,28,5,1476,23.0,438.35,10081.98,8963.36,1118.62,0.111,Medium,0.0
320,678,1,4,2006,19.0,380.6,7040.42,6161.9,878.52,0.1248,Medium,190.94
321,1332,11,5,1398,16.0,566.85,8914.17,6326.73,2587.44,0.2903,High,155.44
322,1186,18,1,2057,93.0,583.7,52780.47,46183.3,6597.17,0.125,Medium,1503.32
323,437,8,2,1940,66.0,300.06,17583.27,18373.33,-790.06,-0.0449,Loss,2220.78
324,1055,18,2,1749,104.0,343.69,35091.35,31024.11,4067.24,0.1159,Medium,652.4
325,1006,11,4,1704,51.0,441.41,21317.2,17438.33,3878.87,0.182,Medium,1194.86
326,2075,24,2,138,54.0,308.9,15440.05,15094.45,345.6,0.0224,Low,1240.42
327,431,10,2,1022,90.0,328.79,29076.85,25091.96,3984.89,0.137,Medium,514.13
328,1560,23,1,1845,153.0,680.55,96281.26,84444.47,11836.79,0.1229,Medium,7842.92
329,805,18,4,2295,52.0,363.64,18160.76,15485.01,2675.75,0.1473,Medium,748.5
330,1605,28,4,2491,44.0,336.39,14801.18,13287.13,1514.05,0.1023,Medium,0.0
331,1106,12,1,49,71.0,593.18,41579.77,35308.52,6271.25,0.1508,Medium,536.24
332,1130,20,4,274,33.0,329.86,10711.01,10090.71,620.3,0.0579,Low,174.51
333,1413,13,5,1007,64.0,479.48,29102.84,23565.78,5537.06,0.1903,Medium,1583.62
334,1132,13,4,2020,129.0,348.16,42893.93,41921.88,972.05,0.0227,Low,2018.9
335,998,12,4,833,18.0,347.85,6024.06,5530.77,493.29,0.0819,Low,237.27
336,1099,14,1,2343,49.0,570.58,27066.01,25071.43,1994.58,0.0737,Low,892.54
337,1105,16,3,2402,14.0,694.89,9290.9,7235.41,2055.49,0.2212,High,437.57
338,1969,23,4,286,100.0,315.71,30335.79,29219.69,1116.1,0.0368,Low,1234.97
339,1559,24,4,986,25.0,401.16,9845.12,8304.56,1540.56,0.1565,Medium,184.0
340,13,5,3,909,17.0,601.75,9495.32,8820.17,675.15,0.0711,Low,734.43
341,1887,21,4,1467,54.0,328.63,16605.04,15883.67,721.37,0.0434,Low,1140.88
342,780,16,2,278,92.0,317.99,27772.32,25164.6,2607.72,0.0939,Low,1483.2
343,238,4,1,829,24.0,595.04,13648.15,13313.27,334.88,0.0245,Low,632.89
344,2166,29,2,81,100.0,326.09,30604.47,29917.82,686.65,0.0224,Low,2004.31
345,1950,22,3,1735,11.0,640.36,6429.6,5731.79,697.81,0.1085,Medium,614.37
346,1451,18,3,1679,25.0,629.52,15076.06,12863.64,2212.42,0.1468,Medium,662.04
347,1816,21,2,1918,29.0,324.94,9109.33,8016.58,1092.75,0.12,Medium,313.89
348,690,5,2,428,92.0,353.02,30442.87,27630.18,2812.69,0.0924,Low,2035.19
349,1379,16,3,184,20.0,685.4,13478.69,11440.39,2038.3,0.1512,Medium,229.22
350,216,9,2,2121,38.0,390.89,14212.66,10911.8,3300.86,0.2322,High,641.33
351,433,5,4,1878,58.0,368.39,20160.72,17265.5,2895.22,0.1436,Medium,1205.98
352,1146,14,3,288,11.0,579.17,5951.37,5749.87,201.5,0.0339,Low,419.5
353,1816,25,2,984,51.0,319.93,16010.26,15015.97,994.29,0.0621,Low,306.03
354,1593,28,3,774,21.0,674.65,13440.19,10560.02,2880.17,0.2143,Medium,727.53
355,1693,26,1,1584,72.0,598.09,41085.26,37918.86,3166.4,0.0771,Low,1976.95
356,1326,18,5,643,10.0,468.5,4527.24,3890.56,636.68,0.1406,Medium,157.73
357,2034,27,5,431,2.0,608.71,1197.62,737.04,460.58,0.3846,High,19.81
358,1454,12,5,220,8.0,507.03,3877.44,3008.6,868.84,0.2241,High,178.76
359,42,10,2,1325,46.0,313.69,14246.22,13918.74,327.48,0.023,Low,183.38
360,1905,28,3,1696,23.0,624.42,14105.89,12128.24,1977.65,0.1402,Medium,255.72
361,592,5,2,1075,45.0,333.72,14325.07,13462.54,862.53,0.0602,Low,692.18
362,1248,19,2,1261,63.0,334.8,20384.04,18876.72,1507.32,0.0739,Low,708.07
363,1967,29,1,1077,70.0,545.62,35146.66,36716.54,-1569.88,-0.0447,Loss,3046.89
364,61,7,4,538,55.0,378.4,20179.45,17330.26,2849.19,0.1412,Medium,632.7
365,1901,30,4,1655,48.0,349.15,16600.95,15935.49,665.46,0.0401,Low,158.21
366,330,4,1,102,44.0,547.21,22487.05,22854.96,-367.91,-0.0164,Loss,1590.01
367,503,6,3,810,11.0,690.92,7449.58,5935.38,1514.2,0.2033,Medium,150.59
368,616,9,1,312,109.0,622.93,65739.75,58750.67,6989.08,0.1063,Medium,2159.56
369,1285,19,2,123,55.0,328.92,17252.43,17171.3,81.13,0.0047,Low,838.06
370,973,14,3,891,15.0,625.01,8884.66,8110.25,774.41,0.0872,Low,490.47
371,1071,15,5,2201,7.0,470.77,3240.11,2542.99,697.12,0.2152,Medium,55.25
372,580,1,2,1886,21.0,320.12,6648.38,5993.21,655.17,0.0985,Low,74.22
373,652,9,3,1716,39.0,597.4,22259.1,19814.28,2444.82,0.1098,Medium,1039.56
374,517,5,1,1414,114.0,595.23,62408.24,62805.81,-397.57,-0.0064,Loss,5448.03
375,746,14,3,2358,19.0,696.54,12423.32,10210.36,2212.96,0.1781,Medium,811.0
376,1600,24,3,2355,9.0,708.35,5950.01,4587.92,1362.09,0.2289,High,425.12
377,1747,29,5,51,26.0,477.86,11560.72,9741.16,1819.56,0.1574,Medium,863.52
378,1346,15,1,1375,123.0,633.03,73950.89,66604.31,7346.58,0.0993,Low,3912.04
379,324,8,1,1448,160.0,713.95,104349.08,93227.72,11121.36,0.1066,Medium,9883.02
380,1385,20,3,702,27.0,802.08,21656.26,14986.46,6669.8,0.308,High,0.0
381,1263,17,3,958,21.0,743.19,15606.93,11457.15,4149.78,0.2659,High,0.0
382,888,12,3,1592,16.0,604.05,9352.09,8685.63,666.46,0.0713,Low,312.73
383,682,1,1,482,126.0,593.91,70585.05,64370.27,6214.78,0.088,Low,4247.22
384,217,6,5,2433,49.0,494.82,23155.68,18942.96,4212.72,0.1819,Medium,1090.37
385,267,9,1,2150,144.0,551.44,77337.72,75912.73,1424.99,0.0184,Low,2069.16
386,1007,12,1,2365,96.0,623.84,56612.53,50666.34,5946.19,0.105,Medium,3276.33
387,108,6,5,2040,30.0,538.42,15490.59,12166.7,3323.89,0.2146,Medium,661.89
388,134,8,1,1633,74.0,692.51,47044.18,40609.16,6435.02,0.1368,Medium,4201.85
389,132,2,3,2022,55.0,683.64,36410.28,29021.96,7388.32,0.2029,Medium,1190.12
390,1745,26,1,2223,85.0,645.38,52224.87,46815.04,5409.83,0.1036,Medium,2632.23
391,1783,23,2,2277,40.0,334.66,12481.9,11791.87,690.03,0.0553,Low,904.62
392,1326,13,2,2232,83.0,297.31,22804.72,23284.56,-479.84,-0.021,Loss,1871.94
393,1585,29,4,1086,29.0,374.92,10231.17,8642.73,1588.44,0.1553,Medium,641.56
394,2029,21,5,2133,16.0,509.93,8090.78,6151.31,1939.47,0.2397,High,68.17
395,879,18,4,1469,67.0,355.21,22598.43,20337.96,2260.47,0.1,Medium,1200.59
396,2109,29,2,1206,88.0,347.4,29421.54,25632.55,3788.99,0.1288,Medium,1149.58
397,281,10,5,377,42.0,434.36,18243.19,16143.66,2099.53,0.1151,Medium,0.0
398,287,7,5,1109,31.0,454.93,13421.83,11829.49,1592.34,0.1186,Medium,681.08
399,1822,28,2,490,21.0,336.51,6978.33,6306.23,672.1,0.0963,Low,88.36
400,198,2,1,2173,81.0,678.1,51378.84,44538.81,6840.03,0.1331,Medium,3547.52
401,356,4,2,1519,47.0,359.39,16891.35,13124.12,3767.23,0.223,High,0.0
402,1048,17,2,707,109.0,316.58,33453.32,30107.26,3346.06,0.1,Medium,1054.43
403,1784,21,4,486,86.0,341.97,28758.63,25098.36,3660.27,0.1273,Medium,650.45
404,337,5,2,848,69.0,315.88,20865.64,19641.71,1223.93,0.0587,Low,930.31
405,1685,25,1,2086,30.0,600.57,17095.21,16028.81,1066.4,0.0624,Low,921.97
406,317,7,1,1766,40.0,689.99,27288.96,22067.5,5221.46,0.1913,Medium,310.66
407,108,1,3,2089,16.0,701.39,10751.17,7959.65,2791.52,0.2596,High,471.01
408,314,5,3,1589,45.0,594.97,23779.93,22905.99,873.94,0.0368,Low,2993.86
409,1168,17,3,17,33.0,714.67,22599.52,17822.77,4776.75,0.2114,Medium,984.58
410,364,5,1,1493,70.0,744.49,48864.92,40289.43,8575.49,0.1755,Medium,3249.39
411,1296,12,3,305,18.0,629.65,10843.68,9726.83,1116.85,0.103,Medium,490.03
412,698,5,3,2252,25.0,754.62,17425.84,13038.78,4387.06,0.2518,High,1439.67
413,28,1,3,1324,32.0,753.9,22812.66,16892.52,5920.14,0.2595,High,1312.15
414,1145,18,3,2477,21.0,578.59,11771.86,10371.4,1400.46,0.119,Medium,378.58
415,1955,21,1,1119,19.0,681.85,12438.49,10057.71,2380.78,0.1914,Medium,516.66
416,645,5,5,132,17.0,641.6,10273.99,6326.19,3947.8,0.3843,High,633.23
417,432,2,5,1512,21.0,477.89,9395.38,8350.11,1045.27,0.1113,Medium,640.26
418,1956,21,2,1430,31.0,329.75,10113.24,8665.37,1447.87,0.1432,Medium,108.93
419,1373,19,3,851,34.0,650.83,21597.52,17201.06,4396.46,0.2036,Medium,530.71
420,1527,24,5,353,29.0,477.07,13309.13,11553.79,1755.34,0.1319,Medium,525.76
421,608,5,3,1511,44.0,858.67,34961.14,24293.48,10667.66,0.3051,High,2820.43
422,2070,22,3,2353,7.0,924.96,6113.26,3911.53,2201.73,0.3602,High,361.46
423,1263,13,5,1284,20.0,563.32,10524.38,7239.73,3284.65,0.3121,High,741.99
424,1843,27,3,2488,14.0,775.38,10788.77,7527.28,3261.49,0.3023,High,66.57
425,1131,11,3,468,17.0,639.55,10635.06,8996.51,1638.55,0.1541,Medium,237.29
426,705,7,5,306,11.0,512.64,5241.57,4101.05,1140.52,0.2176,Medium,397.46
427,1341,15,1,1489,38.0,570.88,19961.14,19815.0,146.14,0.0073,Low,1732.31
428,1343,12,1,1336,118.0,577.43,61257.23,60024.84,1232.39,0.0201,Low,6879.05
429,344,4,4,363,87.0,375.0,31713.41,28063.78,3649.63,0.1151,Medium,911.73
430,1121,15,1,2036,106.0,575.05,59609.47,55993.76,3615.71,0.0607,Low,1346.01
431,1463,22,5,1516,12.0,519.17,5857.14,4891.82,965.32,0.1648,Medium,372.91
432,1011,16,3,58,17.0,684.62,11559.21,9381.18,2178.03,0.1884,Medium,79.31
433,1227,20,1,269,50.0,647.86,32029.98,28209.58,3820.4,0.1193,Medium,363.05
434,531,9,1,929,24.0,623.29,14958.99,12975.24,1983.75,0.1326,Medium,0.0
435,2152,22,2,1298,78.0,330.4,24216.25,23026.86,1189.39,0.0491,Low,1555.08
436,2005,30,1,2492,31.0,591.14,18039.0,16650.19,1388.81,0.077,Low,286.29
437,1205,15,2,579,86.0,360.46,30162.03,25208.28,4953.75,0.1642,Medium,837.88
438,1489,23,4,422,85.0,361.31,28812.52,25679.84,3132.68,0.1087,Medium,1898.9
439,1555,28,3,376,15.0,625.43,9381.45,8076.57,1304.88,0.1391,Medium,0.0
440,677,3,2,2248,33.0,343.67,11136.04,9780.94,1355.1,0.1217,Medium,205.15
441,1268,14,2,1579,71.0,313.78,20582.13,20808.89,-226.76,-0.011,Loss,1696.12
442,1673,23,2,569,49.0,317.96,14452.09,14781.83,-329.74,-0.0228,Loss,1127.8
443,1322,17,5,2140,18.0,526.57,9421.08,6614.85,2806.23,0.2979,High,57.2
444,1030,14,1,2035,35.0,715.71,23239.12,17468.86,5770.26,0.2483,High,1810.79
445,1970,23,4,935,51.0,343.44,17149.75,15907.85,1241.9,0.0724,Low,365.9
446,595,6,4,440,73.0,374.74,25657.01,21533.64,4123.37,0.1607,Medium,1698.89
447,451,1,2,172,99.0,281.29,26193.76,27083.04,-889.28,-0.034,Loss,1654.38
448,779,12,1,231,103.0,573.8,57568.63,54147.85,3420.78,0.0594,Low,1532.64
449,1134,15,2,2467,65.0,353.33,22686.85,19056.24,3630.61,0.16,Medium,279.92
450,251,2,4,2299,153.0,414.94,61400.56,45992.04,15408.52,0.251,High,2085.97
451,1666,26,3,152,47.0,547.06,23349.19,24130.69,-781.5,-0.0335,Loss,2362.82
452,836,16,2,2382,121.0,322.64,37596.68,33597.9,3998.78,0.1064,Medium,1443.27
453,693,5,1,101,83.0,684.93,53488.18,45978.1,7510.08,0.1404,Medium,3361.25
454,1863,25,5,2412,32.0,441.17,13837.61,12718.8,1118.81,0.0809,Low,279.69
455,482,6,4,961,36.0,367.99,12487.48,11681.59,805.89,0.0645,Low,760.21
456,2110,23,5,304,16.0,417.02,6231.61,5798.73,432.88,0.0695,Low,440.78
457,199,6,4,2005,28.0,379.95,10226.68,8935.91,1290.77,0.1262,Medium,411.93
458,877,19,1,811,71.0,588.8,41392.7,36020.91,5371.79,0.1298,Medium,412.04
459,1726,25,3,473,19.0,666.0,12193.35,10263.59,1929.76,0.1583,Medium,460.61
460,439,5,3,319,27.0,616.54,15515.56,13969.15,1546.41,0.0997,Low,1131.08
461,630,9,2,843,119.0,311.77,36011.96,35688.61,323.35,0.009,Low,1088.85
462,286,2,1,1437,70.0,615.91,39672.98,35826.73,3846.25,0.0969,Low,3440.78
463,302,1,4,342,128.0,365.95,45124.43,41979.45,3144.98,0.0697,Low,1717.43
464,1198,18,4,703,26.0,367.51,9555.38,8353.41,1201.97,0.1258,Medium,0.0
465,462,7,4,2114,62.0,378.87,22539.79,19303.44,3236.35,0.1436,Medium,950.06
466,942,19,3,692,16.0,728.14,10945.55,8758.57,2186.98,0.1998,Medium,704.74
467,1010,15,2,749,78.0,342.25,26415.59,23495.16,2920.43,0.1106,Medium,279.6
468,868,19,4,1224,62.0,343.45,21293.94,18743.73,2550.21,0.1198,Medium,0.0
469,1560,30,4,1737,30.0,375.13,10756.47,10044.57,711.9,0.0662,Low,497.48
470,1483,24,1,1410,38.0,707.2,26626.95,21091.76,5535.19,0.2079,Medium,246.48
471,1527,25,1,1447,34.0,667.13,22120.11,19258.57,2861.54,0.1294,Medium,562.2
472,1745,26,4,604,37.0,388.54,13418.24,11581.52,1836.72,0.1369,Medium,957.65
473,991,16,1,2196,67.0,644.01,41649.17,35786.15,5863.02,0.1408,Medium,1499.83
474,188,1,3,511,27.0,725.85,18242.25,14979.55,3262.7,0.1789,Medium,1355.79
475,1429,12,1,365,107.0,615.82,62774.65,57645.53,5129.12,0.0817,Low,3118.58
476,989,11,4,1188,66.0,336.04,19748.12,19290.51,457.61,0.0232,Low,2430.21
477,1808,26,1,2134,62.0,658.6,39577.96,33341.86,6236.1,0.1576,Medium,1254.97
478,2025,23,4,1639,85.0,334.28,27251.91,26277.84,974.07,0.0357,Low,1161.89
479,1460,11,2,2314,34.0,320.39,10672.2,10455.82,216.38,0.0203,Low,220.91
480,1236,11,3,704,32.0,627.75,19562.16,16347.68,3214.48,0.1643,Medium,525.8
481,377,1,4,2259,41.0,357.14,14346.59,13059.54,1287.05,0.0897,Low,296.17
482,1408,11,4,1897,66.0,340.52,21220.41,19200.17,2020.24,0.0952,Low,1253.79
483,1094,13,1,1959,124.0,558.63,66764.06,63537.91,3226.15,0.0483,Low,2506.46
484,1680,29,4,2334,65.0,381.78,23206.36,21213.31,1993.05,0.0859,Low,1609.06
485,1232,11,5,82,13.0,630.87,7781.23,5132.78,2648.45,0.3404,High,420.08
486,827,16,3,2056,39.0,696.24,27153.4,20605.93,6547.47,0.2411,High,0.0
487,581,8,4,688,84.0,321.31,25356.37,24624.97,731.4,0.0288,Low,1633.96
488,2038,29,3,1212,43.0,801.77,31142.0,24353.45,6788.55,0.218,Medium,3334.11
489,2062,22,4,1979,77.0,361.57,25960.93,23638.7,2322.23,0.0895,Low,1879.88
490,124,3,3,2320,30.0,630.26,18342.65,16861.83,1480.82,0.0807,Low,565.16
491,323,1,4,1561,110.0,409.73,44382.89,35063.12,9319.77,0.21,Medium,687.06
492,1852,30,3,281,6.0,754.55,4502.27,3112.59,1389.68,0.3087,High,25.05
493,1834,26,4,1471,27.0,373.38,9726.48,7895.28,1831.2,0.1883,Medium,354.86
494,1478,28,3,2194,9.0,708.93,6293.41,4529.57,1763.84,0.2803,High,86.98
495,1623,24,1,937,73.0,530.29,38064.8,37848.85,215.95,0.0057,Low,646.57
496,230,9,5,1525,8.0,560.82,4419.16,3227.83,1191.33,0.2696,High,67.44
497,103,5,1,1043,103.0,609.81,60086.97,55865.78,4221.19,0.0703,Low,2723.02
498,102,2,5,1564,23.0,584.44,12527.69,8529.21,3998.48,0.3192,High,914.43
499,451,4,2,1637,49.0,387.89,16767.15,14733.49,2033.66,0.1213,Medium,2239.22
500,410,5,4,2,104.0,330.43,32941.21,30744.19,2197.02,0.0667,Low,1423.45
501,1690,28,4,366,36.0,363.01,12809.1,11826.51,982.59,0.0767,Low,259.09
502,1159,14,3,1138,26.0,918.75,22663.83,13854.68,8809.15,0.3887,High,1223.54
503,1401,12,3,1268,31.0,646.02,18820.12,16940.52,1879.6,0.0999,Low,1206.63
504,922,18,5,2226,7.0,470.45,3075.76,2714.48,361.28,0.1175,Medium,217.37
505,805,14,4,2069,34.0,380.2,12217.08,11110.92,1106.16,0.0905,Low,709.66
506,290,9,1,1290,38.0,671.44,25142.81,20364.1,4778.71,0.1901,Medium,372.09
507,1050,14,2,36,169.0,324.28,53105.47,50169.75,2935.72,0.0553,Low,1697.17
508,1249,13,5,302,61.0,583.73,32335.25,24652.99,7682.26,0.2376,High,3272.22
509,1350,16,5,2155,30.0,458.89,13194.54,10988.58,2205.96,0.1672,Medium,572.13
510,251,5,4,806,145.0,328.75,42843.09,43946.63,-1103.54,-0.0258,Loss,4825.76
511,1222,17,2,577,80.0,308.92,23711.57,23293.06,418.51,0.0177,Low,1001.89
512,861,12,1,997,38.0,645.48,23979.12,21101.07,2878.05,0.12,Medium,549.26
513,494,5,5,494,16.0,506.84,7650.18,6305.06,1345.12,0.1758,Medium,459.26
514,1978,24,1,1627,54.0,593.52,31053.73,28638.56,2415.17,0.0778,Low,996.19
515,1792,21,5,463,22.0,532.79,11311.12,8355.35,2955.77,0.2613,High,410.3
516,2029,29,5,1541,13.0,489.27,6045.38,4762.02,1283.36,0.2123,Medium,315.19
517,24,2,2,669,40.0,360.84,13343.99,11724.5,1619.49,0.1214,Medium,1089.63
518,102,10,3,1746,17.0,710.55,11979.89,9419.9,2559.99,0.2137,Medium,99.54
519,995,14,2,1167,63.0,337.61,20749.52,17441.37,3308.15,0.1594,Medium,519.95
520,1032,20,3,2375,9.0,688.34,6043.24,5016.07,1027.17,0.17,Medium,151.82
521,1536,25,1,1162,24.0,628.67,14491.13,12243.9,2247.23,0.1551,Medium,597.0
522,1264,18,1,1217,37.0,601.41,21602.14,20456.96,1145.18,0.053,Low,649.9
523,1073,20,5,608,20.0,441.57,8576.08,7538.6,1037.48,0.121,Medium,255.38
524,82,5,5,300,52.0,452.9,22974.37,19256.04,3718.33,0.1618,Medium,576.54
525,119,6,4,1470,50.0,349.27,16253.54,15960.33,293.21,0.018,Low,1210.09
526,1400,12,3,2255,54.0,717.59,37943.08,27167.83,10775.25,0.284,High,806.85
527,1129,18,1,1318,40.0,569.66,21829.29,20463.99,1365.3,0.0625,Low,957.11
528,643,5,3,964,37.0,553.31,18337.29,18707.47,-370.18,-0.0202,Loss,2135.23
529,789,13,1,475,60.0,561.09,33124.99,31830.12,1294.87,0.0391,Low,540.57
530,311,2,2,1370,198.0,331.56,61765.63,57802.52,3963.11,0.0642,Low,3883.78
531,32,2,1,1126,48.0,562.53,25786.29,25356.17,430.12,0.0167,Low,1215.32
532,1120,12,2,1213,38.0,318.36,11703.39,11023.21,680.18,0.0581,Low,394.22
533,800,14,4,1667,77.0,439.66,30262.37,25368.16,4894.21,0.1617,Medium,3591.58
534,912,17,3,1323,12.0,850.74,10058.55,6657.16,3401.39,0.3382,High,150.31
535,1349,14,1,2210,43.0,570.01,22815.77,22323.32,492.45,0.0216,Low,1694.61
536,1349,14,3,1606,57.0,692.93,37561.65,31597.73,5963.92,0.1588,Medium,1935.09
537,1088,12,1,2372,37.0,645.38,23439.56,19311.09,4128.47,0.1761,Medium,439.63
538,1061,19,4,928,69.0,379.97,25503.22,20023.68,5479.54,0.2149,Medium,714.84
539,1484,30,4,126,23.0,373.02,8318.31,7135.02,1183.29,0.1423,Medium,261.17
540,598,4,2,973,60.0,332.03,18813.45,17640.0,1173.45,0.0624,Low,1108.59
541,1799,21,4,318,64.0,377.28,23291.83,19689.1,3602.73,0.1547,Medium,854.12
542,1032,14,3,183,13.0,665.24,8205.79,7049.46,1156.33,0.1409,Medium,442.31
543,1423,14,1,1115,110.0,658.8,67221.45,60316.49,6904.96,0.1027,Medium,5247.02
544,1955,25,4,1175,37.0,338.58,11861.59,11585.42,276.17,0.0233,Low,665.88
545,2078,30,2,109,77.0,320.54,24681.66,22827.68,1853.98,0.0751,Low,0.0
546,2137,27,4,1941,36.0,385.14,12707.67,11659.24,1048.43,0.0825,Low,1157.28
547,580,4,1,677,75.0,597.77,43125.34,40993.14,2132.2,0.0494,Low,1707.62
548,1425,13,5,260,21.0,528.57,10578.47,8249.76,2328.71,0.2201,High,521.46
549,333,10,3,1184,20.0,767.83,14790.85,11409.51,3381.34,0.2286,High,565.85
550,1682,25,3,426,26.0,772.26,19450.05,13365.29,6084.76,0.3128,High,628.82
551,1467,23,2,1271,32.0,350.85,10091.28,9502.94,588.34,0.0583,Low,1136.07
552,2005,27,4,2094,13.0,355.06,4467.59,3931.96,535.63,0.1199,Medium,148.18
553,1803,26,2,924,44.0,344.73,13806.77,12982.22,824.55,0.0597,Low,1361.47
554,597,7,2,2207,90.0,327.54,28768.3,27055.28,1713.02,0.0595,Low,710.05
555,1811,23,2,1943,80.0,334.7,24800.49,24089.9,710.59,0.0287,Low,1975.33
556,1310,14,3,1018,13.0,696.4,8185.65,6974.23,1211.42,0.148,Medium,867.52
557,1347,19,2,922,53.0,331.41,16685.89,16596.44,89.45,0.0054,Low,878.68
558,1433,17,4,1026,19.0,374.05,7060.25,6108.76,951.49,0.1348,Medium,46.61
559,306,10,1,1994,60.0,691.33,41010.13,32031.15,8978.98,0.2189,Medium,469.69
560,1523,24,5,1568,22.0,499.15,10515.87,9155.21,1360.66,0.1294,Medium,465.35
561,1582,29,3,1391,7.0,861.03,5423.37,3762.01,1661.36,0.3063,High,603.86
562,2083,26,5,830,44.0,533.63,21701.29,18519.36,3181.93,0.1466,Medium,1778.23
563,160,1,4,1603,44.0,336.95,14046.38,14293.95,-247.57,-0.0176,Loss,779.46
564,436,9,3,1475,19.0,604.86,11232.89,11015.58,217.31,0.0193,Low,259.47
565,1891,26,5,2202,24.0,501.59,11173.57,9078.13,2095.44,0.1875,Medium,864.49
566,1639,21,4,402,49.0,420.88,20212.28,15864.69,4347.59,0.2151,Medium,410.76
567,1288,12,2,1347,113.0,298.34,31991.44,31128.66,862.78,0.027,Low,1721.49
568,1041,15,5,1925,7.0,511.6,3380.54,2577.72,802.82,0.2375,High,200.67
569,674,6,2,1072,125.0,310.22,36435.79,36082.97,352.82,0.0097,Low,2342.12
570,867,18,3,1601,16.0,900.48,14407.73,8828.78,5578.95,0.3872,High,0.0
571,674,5,1,223,103.0,652.51,66593.4,55426.25,11167.15,0.1677,Medium,614.66
572,2043,25,1,1360,102.0,609.73,61148.08,57358.05,3790.03,0.062,Low,1044.38
573,971,13,5,1319,25.0,631.89,15240.29,9162.44,6077.85,0.3988,High,557.02
574,750,17,4,1779,20.0,400.36,7810.87,6515.01,1295.86,0.1659,Medium,196.25
575,1058,11,3,1482,13.0,876.76,10552.12,7206.37,3345.75,0.3171,High,845.73
576,1939,26,5,551,13.0,659.56,8055.4,5088.6,2966.8,0.3683,High,518.85
577,1421,11,1,1236,144.0,655.77,92023.24,79065.58,12957.66,0.1408,Medium,2407.45
578,426,5,2,866,90.0,351.6,29303.21,27602.1,1701.11,0.0581,Low,2341.05
579,1689,22,5,205,17.0,517.93,8114.94,6832.37,1282.57,0.1581,Medium,689.8
580,1397,11,3,1908,17.0,602.52,9860.18,9061.32,798.86,0.081,Low,382.7
581,622,5,4,942,63.0,327.06,19062.22,18591.97,470.25,0.0247,Low,1542.87
582,224,3,1,1815,70.0,644.4,45108.16,35828.93,9279.23,0.2057,Medium,0.0
583,170,1,3,2455,29.0,682.58,19741.01,15632.77,4108.24,0.2081,Medium,53.72
584,1609,30,4,1076,18.0,390.16,6984.59,5570.41,1414.18,0.2025,Medium,38.37
585,1202,16,4,2342,54.0,354.23,18636.89,16213.6,2423.29,0.13,Medium,491.36
586,691,1,2,948,62.0,344.85,21322.68,18790.4,2532.28,0.1188,Medium,57.86
587,1013,18,4,47,41.0,400.16,15558.48,12060.52,3497.96,0.2248,High,847.96
588,2119,23,1,618,41.0,580.28,22733.64,21217.77,1515.87,0.0667,Low,1057.86
589,1249,12,2,405,42.0,317.32,12642.51,11465.92,1176.59,0.0931,Low,685.08
590,1190,19,2,1168,20.0,320.37,6135.71,6031.81,103.9,0.0169,Low,271.6
591,807,16,3,876,49.0,671.09,31801.65,25791.6,6010.05,0.189,Medium,1081.84
592,1096,19,2,2280,23.0,339.47,7540.92,6276.02,1264.9,0.1677,Medium,266.84
593,1012,14,5,1385,39.0,447.93,16166.54,14889.55,1276.99,0.079,Low,1302.77
594,556,9,3,1830,32.0,565.95,18019.38,16718.31,1301.07,0.0722,Low,91.16
595,442,6,1,799,58.0,638.49,35247.32,31403.87,3843.45,0.109,Medium,1785.28
