fact_incident_id,sk_date,sk_incident,sk_driver,sk_vehicle,sk_route,incident_cost_amount,severity_score,severity_band,resolution_hours,accident_flag
1818,962,1,36,6,7,1085.56,0.61,Low,18.31,0
1819,200,1,7,1,1,5438.19,3.74,High,140.69,0
1820,1385,2,30,7,5,17601.43,3.97,High,109.91,1
1821,1007,1,35,7,5,518.72,1.02,Low,8.92,0
1822,1426,1,21,5,7,910.97,1.45,Low,21.82,0
1823,1266,5,25,7,6,744.2,1.37,Low,26.19,0
1824,1133,3,24,5,8,990.79,2.59,Medium,41.99,0
1825,1218,1,19,6,7,970.44,0.8,Low,19.52,0
1826,1719,1,46,10,10,386.63,1.17,Low,28.79,0
1827,230,1,17,3,1,221.41,0.87,Low,24.38,0
1828,1299,4,20,7,6,2864.46,2.07,Medium,24.48,0
1829,2146,1,41,10,11,8912.7,4.28,High,216.25,0
1830,1319,3,34,6,8,4226.36,4.1,Medium,54.52,0
1831,1404,2,26,7,6,8383.05,4.22,High,72.03,1
1832,1069,1,29,6,8,678.02,0.87,Low,17.41,0
1833,1829,1,53,10,10,768.06,0.74,Low,18.77,0
1834,2154,3,37,10,10,4528.24,2.56,Medium,20.15,0
1835,309,4,1,3,4,4496.81,2.1,Medium,66.7,0
1836,890,1,27,5,5,1036.82,1.19,Low,8.78,0
1837,597,1,4,2,4,13150.7,4.6,High,153.72,0
1838,1740,3,49,9,9,1970.87,2.84,Medium,30.83,0
1839,908,5,26,5,7,430.56,0.97,Low,19.73,0
1840,640,4,17,1,2,3623.15,2.31,Medium,64.81,0
1841,1305,3,19,5,7,2143.47,2.43,Medium,48.91,0
1842,1228,1,21,5,8,214.56,1.25,Low,6.87,0
1843,191,5,17,3,1,270.91,1.08,Low,13.44,0
1844,2080,1,46,11,11,9880.86,4.38,High,156.2,0
1845,1150,1,34,7,7,874.28,0.76,Low,12.3,0
1846,1609,1,54,10,11,585.33,0.79,Low,21.33,0
1847,330,1,11,1,4,13249.49,4.07,High,223.78,0
1848,2047,1,50,9,11,210.34,1.39,Low,16.41,0
1849,1562,3,49,10,9,1633.36,2.61,Medium,47.45,0
1850,569,5,14,1,1,336.8,0.67,Low,13.26,0
1851,2097,1,38,9,9,405.32,1.01,Low,34.94,0
1852,1457,3,24,5,6,2863.38,2.58,Medium,47.34,0
1853,4,5,5,2,1,573.95,0.75,Low,8.26,0
1854,517,1,1,3,1,767.72,1.42,Low,21.52,0
1855,399,4,7,3,3,1690.79,2.22,Medium,38.98,0
1856,2003,1,53,9,9,11298.32,4.6,High,146.93,0
1857,335,4,13,1,1,2144.23,2.38,Medium,85.87,0
1858,1481,1,49,10,11,716.35,0.67,Low,8.23,0
1859,1311,1,22,6,7,780.74,1.0,Low,5.28,0
1860,268,3,17,1,1,3588.92,2.64,Medium,54.04,0
1861,1164,3,34,5,7,1814.62,2.12,Medium,14.73,0
1862,554,3,14,2,1,2200.93,2.06,Medium,28.03,0
1863,1613,1,52,9,10,808.66,0.89,Low,25.2,0
1864,1243,3,30,7,5,2187.02,3.95,Medium,43.83,0
1865,755,1,26,5,7,797.24,1.35,Low,6.28,0
1866,860,1,30,7,8,497.81,1.04,Low,21.97,0
1867,2028,1,45,9,11,491.63,0.82,Low,30.16,0
1868,1310,1,36,5,5,191.99,1.25,Low,8.18,0
1869,856,3,34,6,5,14134.85,2.91,High,172.44,0
1870,1372,5,32,5,7,972.39,0.85,Low,11.99,0
1871,650,5,3,4,4,1175.27,1.2,Low,4.82,0
1872,834,1,27,5,6,1291.25,1.1,Low,18.71,0
1873,1459,4,27,6,5,3429.32,2.16,Medium,40.83,0
1874,31,1,10,1,4,607.53,1.2,Low,29.95,0
1875,1823,1,43,9,12,168.92,0.87,Low,8.48,0
1876,1370,1,35,7,8,572.1,1.1,Low,21.36,0
1877,423,2,7,2,2,17747.55,4.48,High,87.21,1
1878,411,1,14,2,1,421.63,1.5,Low,14.96,0
1879,311,1,4,3,1,1260.69,1.13,Low,17.98,0
1880,724,1,2,3,2,225.69,1.26,Low,33.09,0
1881,1931,1,40,10,9,4252.26,4.11,High,134.26,0
1882,1035,5,30,7,6,367.48,0.97,Low,11.4,0
1883,2077,1,41,11,10,529.14,1.26,Low,13.65,0
1884,1777,1,49,12,12,15700.5,4.13,High,82.28,0
1885,1146,4,20,5,6,1545.15,2.33,Medium,24.74,0
1886,831,3,28,6,8,1407.68,2.14,Medium,21.35,0
1887,443,1,10,1,4,5106.7,3.94,High,133.24,0
1888,2028,1,37,11,12,429.74,1.2,Low,21.19,0
1889,1567,2,47,11,11,10893.82,4.14,High,89.45,1
1890,1972,3,46,10,11,1501.56,2.9,Medium,16.11,0
1891,764,1,26,5,8,786.36,1.46,Low,15.23,0
1892,981,4,32,7,7,1677.77,2.1,Medium,50.21,0
1893,1516,1,40,10,10,1087.18,0.71,Low,6.27,0
1894,125,1,14,1,3,1090.08,0.79,Low,23.2,0
1895,552,1,11,2,1,1015.26,0.61,Low,18.55,0
1896,780,3,34,5,6,1818.59,4.0,Medium,53.25,0
1897,88,1,7,1,2,388.63,0.97,Low,10.29,0
1898,1588,4,39,9,12,1757.32,2.08,Medium,61.59,0
1899,1295,1,28,5,6,431.97,0.75,Low,7.32,0
1900,1797,5,42,10,12,775.65,0.98,Low,15.3,0
1901,1871,3,37,9,10,3288.83,2.78,Medium,63.6,0
1902,850,5,24,5,8,599.75,0.94,Low,5.61,0
1903,1949,5,46,9,10,807.29,1.16,Low,11.41,0
1904,512,1,13,2,1,1240.06,1.14,Low,16.41,0
1905,2053,1,47,9,11,271.0,1.04,Low,13.96,0
1906,936,1,27,7,5,567.39,1.23,Low,7.49,0
1907,746,1,35,5,8,165.56,1.29,Low,26.31,0
1908,1101,3,21,5,8,3878.35,3.84,Medium,55.15,0
1909,2183,1,53,10,11,1165.65,1.07,Low,21.81,0
1910,632,3,6,3,1,1223.09,2.67,Medium,61.67,0
1911,596,5,17,2,1,1210.94,1.42,Low,12.38,0
1912,1986,5,52,11,9,329.08,1.25,Low,12.74,0
1913,1144,2,34,7,7,14125.94,4.27,High,88.26,1
1914,1951,5,50,9,9,390.23,1.38,Low,7.19,0
1915,995,1,34,5,7,197.32,1.43,Low,21.79,0
1916,534,1,17,4,4,1217.13,1.02,Low,18.78,0
1917,591,1,12,2,2,509.97,1.34,Low,2.59,0
1918,840,3,26,6,8,1281.41,3.63,Medium,75.06,0
1919,1838,3,54,11,10,6986.61,3.09,High,147.89,0
1920,726,2,8,1,4,6703.8,4.56,High,96.01,1
1921,1755,3,44,11,12,2094.67,2.48,Medium,32.4,0
1922,628,1,16,1,1,528.12,1.26,Low,19.4,0
1923,908,3,30,5,6,3359.36,3.67,Medium,57.43,0
1924,434,1,12,1,3,445.72,0.68,Low,12.28,0
1925,890,1,20,7,5,771.67,0.63,Low,24.91,0
1926,1918,2,42,10,9,6241.5,4.24,High,145.9,1
1927,1452,5,25,8,6,243.7,0.63,Low,6.6,0
1928,1740,5,43,9,11,518.75,0.8,Low,10.48,0
1929,1228,4,33,5,6,1046.43,2.7,Medium,33.16,0
1930,268,1,18,1,2,957.56,1.37,Low,21.07,0
1931,930,5,22,5,5,624.83,0.73,Low,30.07,0
1932,738,3,22,7,8,2482.39,2.44,Medium,19.43,0
1933,1653,1,45,10,12,476.54,1.14,Low,23.3,0
1934,1519,1,53,9,12,5410.73,4.1,High,49.31,0
1935,680,4,5,1,3,1876.0,2.11,Medium,34.18,0
1936,1525,1,44,10,10,603.32,1.19,Low,9.01,0
1937,964,5,35,6,7,522.77,1.49,Low,24.89,0
1938,14,4,18,2,3,2816.33,2.56,Medium,39.83,0
1939,1582,1,43,11,11,538.18,1.27,Low,25.05,0
1940,1579,1,42,9,11,1089.89,0.81,Low,20.34,0
1941,740,1,33,7,8,590.98,1.03,Low,12.26,0
1942,916,4,29,6,8,1552.92,2.05,Medium,44.63,0
1943,182,1,14,2,1,10136.0,4.19,High,56.06,0
1944,992,1,33,5,6,252.45,0.72,Low,10.44,0
1945,665,4,1,2,1,5186.38,2.63,Medium,35.72,0
1946,1569,3,37,11,9,2979.1,2.44,Medium,35.33,0
1947,1949,2,47,11,9,10205.97,4.25,High,65.58,1
1948,1503,1,38,9,9,1194.18,1.04,Low,19.52,0
1949,71,4,16,1,4,3782.87,2.8,Medium,77.75,0
1950,1281,4,27,6,8,1819.69,2.67,Medium,19.0,0
1951,2052,1,42,11,12,1247.54,1.44,Low,13.87,0
1952,1402,3,19,5,8,2216.44,2.22,Medium,22.6,0
1953,947,3,25,6,7,3710.19,2.5,Medium,33.55,0
1954,278,5,12,3,3,1036.76,0.91,Low,20.84,0
1955,133,1,5,1,2,1288.12,1.42,Low,25.9,0
1956,1573,1,46,11,10,438.49,1.24,Low,8.53,0
1957,25,1,7,1,1,1184.34,0.85,Low,13.42,0
1958,776,4,25,5,5,1159.32,2.18,Medium,92.38,0
1959,432,5,2,3,4,400.21,0.84,Low,15.67,0
1960,1180,2,22,5,6,11998.47,4.34,High,77.77,1
1961,1225,3,35,6,7,5352.71,2.48,Medium,39.3,0
1962,1482,1,54,9,12,6564.33,4.57,High,93.78,0
1963,850,4,23,7,8,3736.45,2.24,Medium,34.44,0
1964,1638,1,39,11,11,954.21,1.3,Low,5.11,0
1965,1502,1,50,10,9,306.05,1.05,Low,7.77,0
1966,834,1,20,6,7,1199.36,1.12,Low,17.78,0
1967,1520,1,43,12,9,710.99,0.7,Low,10.98,0
1968,285,4,4,1,3,1330.58,2.66,Medium,47.84,0
1969,1993,3,49,10,9,1278.35,2.82,Medium,59.11,0
1970,1981,1,44,12,12,10755.4,3.76,High,62.58,0
1971,847,1,31,6,7,778.68,0.68,Low,12.47,0
1972,274,5,13,2,1,413.02,0.94,Low,20.99,0
1973,1841,1,48,10,9,13142.61,3.91,High,131.71,0
1974,1210,5,20,6,5,735.2,1.07,Low,15.19,0
1975,304,2,7,2,2,6374.42,4.4,High,163.31,1
1976,399,1,3,1,4,3139.27,3.63,High,138.98,0
1977,2162,1,52,10,10,809.91,1.08,Low,17.37,0
1978,809,1,26,6,8,470.72,1.25,Low,13.11,0
1979,127,1,4,1,2,374.31,1.13,Low,24.53,0
1980,521,4,14,2,3,4084.11,2.43,Medium,48.19,0
1981,299,3,13,3,4,1930.39,2.76,Medium,53.27,0
1982,2134,4,46,10,11,4646.0,2.3,Medium,13.31,0
1983,1046,5,30,6,8,699.19,1.18,Low,14.85,0
1984,17,5,8,3,1,246.1,0.86,Low,25.91,0
1985,1186,1,34,6,8,966.71,1.29,Low,6.9,0
1986,2126,1,40,11,10,570.18,0.81,Low,14.06,0
1987,2072,4,51,10,9,1845.55,2.57,Medium,90.5,0
1988,1679,2,42,11,9,4830.77,4.56,High,104.78,1
1989,1598,2,38,9,12,10993.61,4.35,High,82.71,1
1990,1750,5,52,10,11,242.68,1.45,Low,24.23,0
1991,2040,2,54,10,11,4928.72,4.0,High,39.53,1
1992,805,1,27,6,7,614.99,0.87,Low,7.82,0
1993,1383,1,32,6,8,482.37,0.84,Low,18.94,0
1994,1946,3,47,9,9,2841.26,3.97,Medium,50.47,0
1995,1693,4,41,9,10,1230.39,2.47,Medium,23.76,0
1996,413,1,18,4,4,7386.06,4.58,High,74.47,0
1997,1079,3,36,6,6,3131.93,2.23,Medium,47.68,0
1998,1152,1,30,5,8,439.86,1.18,Low,13.65,0
1999,849,1,22,5,8,121.5,0.68,Low,9.12,0
2000,1485,1,43,10,11,714.98,0.66,Low,5.4,0
2001,1151,1,36,5,6,971.19,0.67,Low,7.7,0
2002,299,5,3,2,3,860.11,0.67,Low,10.35,0
2003,2060,1,54,9,9,13463.16,3.75,High,122.51,0
2004,529,1,11,2,1,728.85,1.4,Low,14.79,0
2005,584,1,14,2,3,1023.12,0.76,Low,8.46,0
2006,1137,1,26,7,7,694.65,0.98,Low,21.76,0
2007,1467,5,42,9,10,248.88,0.94,Low,15.27,0
2008,2095,1,38,9,11,261.61,0.61,Low,27.55,0
2009,161,5,7,1,2,417.27,0.62,Low,20.41,0
2010,326,4,8,1,3,4907.8,2.11,Medium,77.11,0
2011,883,1,21,5,8,607.89,1.33,Low,4.59,0
2012,92,1,2,2,1,336.9,0.93,Low,2.79,0
2013,591,1,18,3,1,234.76,0.89,Low,9.08,0
2014,1694,1,53,9,10,431.33,1.28,Low,10.33,0
2015,1846,1,54,9,9,6104.9,3.91,High,95.57,0
2016,62,1,2,4,4,392.15,0.62,Low,24.04,0
2017,2143,1,52,9,9,971.04,1.02,Low,7.38,0
2018,68,5,8,2,2,288.58,0.61,Low,9.61,0
2019,432,5,18,3,4,312.2,0.98,Low,10.12,0
2020,349,3,17,2,4,4275.97,3.66,Medium,40.0,0
2021,302,4,16,4,4,2481.69,2.83,Medium,31.44,0
2022,690,4,10,1,4,1714.98,2.01,Medium,17.35,0
2023,1305,1,20,6,8,1191.63,0.72,Low,11.56,0
2024,300,5,13,2,1,1173.88,1.1,Low,11.89,0
2025,422,1,13,2,4,14555.63,4.73,High,140.17,0
2026,672,5,1,2,2,1163.41,0.86,Low,7.86,0
2027,31,5,6,2,4,480.24,0.73,Low,17.62,0
2028,2099,5,37,10,11,533.32,1.26,Low,18.63,0
2029,181,3,4,2,1,2581.58,2.99,Medium,38.38,0
2030,1146,1,33,6,5,901.99,1.36,Low,25.56,0
2031,1447,2,28,5,7,6345.71,4.55,High,104.0,1
2032,1958,4,47,10,10,2288.66,2.59,Medium,32.95,0
2033,470,3,11,3,3,3323.33,2.68,Medium,18.77,0
2034,149,3,2,4,4,3574.93,2.52,Medium,58.28,0
2035,349,1,1,1,4,7189.79,4.61,High,145.09,0
2036,74,1,18,2,1,154.03,0.82,Low,8.99,0
2037,1886,3,54,9,11,1419.55,2.31,Medium,34.21,0
2038,393,2,17,3,4,6895.88,4.17,High,127.55,1
2039,1758,3,43,9,9,2102.47,3.63,Medium,33.75,0
2040,1683,5,48,9,10,109.63,1.2,Low,30.75,0
2041,219,1,3,3,4,868.24,1.38,Low,15.06,0
2042,316,4,14,1,2,3621.07,2.52,Medium,38.21,0
2043,734,1,26,6,8,534.65,1.07,Low,8.7,0
2044,44,1,18,1,4,1027.95,1.15,Low,19.73,0
2045,489,4,15,1,3,3161.02,2.41,Medium,61.42,0
2046,830,1,21,6,5,766.49,0.85,Low,6.94,0
2047,1723,1,43,10,9,406.12,0.91,Low,19.59,0
2048,628,3,5,3,2,7687.76,2.93,High,114.17,0
2049,2103,1,45,9,12,325.07,1.17,Low,6.01,0
2050,1516,1,51,10,11,585.88,1.09,Low,18.49,0
2051,866,1,28,6,8,750.01,0.94,Low,11.36,0
2052,1052,5,34,7,7,970.8,0.91,Low,28.69,0
2053,1965,1,46,10,9,996.27,0.61,Low,25.06,0
2054,1979,1,50,10,9,315.26,1.48,Low,4.43,0
2055,2122,2,47,9,11,8999.75,3.76,High,87.08,1
2056,2164,2,52,9,9,7783.06,4.38,High,128.86,1
2057,495,1,8,3,2,432.05,1.49,Low,18.3,0
2058,1771,1,54,9,12,9994.16,4.75,High,134.43,0
2059,1238,1,35,6,8,255.26,0.79,Low,13.39,0
2060,1002,5,27,6,5,448.48,0.73,Low,33.16,0
2061,1633,1,42,9,12,275.17,1.32,Low,28.28,0
2062,933,2,22,6,7,19983.59,4.41,High,130.42,1
2063,1140,1,32,5,7,974.1,1.14,Low,13.49,0
2064,1021,2,22,7,7,16524.69,4.1,High,78.15,1
2065,431,2,14,1,3,19495.94,4.17,High,105.61,1
2066,197,1,16,1,2,735.43,1.15,Low,20.79,0
2067,1606,3,53,12,11,3450.19,2.46,Medium,46.53,0
2068,2127,4,44,9,11,1213.3,2.81,Medium,26.0,0
2069,2143,1,43,12,10,638.01,1.14,Low,12.75,0
2070,1639,5,44,10,11,352.6,1.16,Low,9.31,0
2071,232,4,13,2,1,1593.72,2.05,Medium,32.76,0
2072,1640,5,52,11,9,1047.94,0.73,Low,6.82,0
2073,91,1,17,3,1,1302.59,1.13,Low,13.63,0
2074,1386,5,33,5,8,730.8,0.65,Low,28.37,0
2075,1816,1,54,9,10,1116.51,0.94,Low,19.76,0
2076,1404,3,33,7,7,3690.08,2.9,Medium,44.48,0
2077,1051,1,30,8,6,5547.47,4.12,High,114.76,0
2078,1713,5,54,10,12,1041.17,1.18,Low,18.11,0
2079,1887,5,51,10,10,432.17,0.93,Low,7.53,0
2080,2136,1,43,11,12,962.22,1.19,Low,17.91,0
2081,394,3,17,3,4,2052.83,2.21,Medium,25.05,0
2082,759,3,33,6,5,3487.9,2.18,Medium,29.52,0
2083,865,3,24,7,8,4333.95,3.24,Medium,70.69,0
2084,137,2,2,1,2,8960.32,4.44,High,161.48,1
2085,1087,1,21,5,7,555.44,1.37,Low,11.45,0
2086,1904,1,53,10,9,710.59,1.37,Low,10.08,0
2087,1803,3,38,9,11,2789.55,2.23,Medium,47.52,0
2088,1659,5,47,9,9,720.41,1.0,Low,11.49,0
2089,1376,1,20,6,5,276.07,1.14,Low,9.07,0
2090,1667,3,52,9,10,1253.3,2.4,Medium,26.2,0
2091,1370,5,34,7,8,457.78,1.37,Low,21.96,0
2092,1010,1,20,6,8,739.32,0.66,Low,23.07,0
2093,718,4,3,1,3,1810.96,2.83,Medium,75.4,0
2094,1365,4,27,5,7,2166.78,2.18,Medium,23.27,0
2095,1167,1,29,7,8,407.59,1.01,Low,18.39,0
2096,668,2,16,2,1,12060.57,4.15,High,124.99,1
2097,1026,5,25,7,6,363.21,0.93,Low,25.85,0
2098,863,3,22,7,8,3550.63,4.13,Medium,35.91,0
2099,1793,1,37,9,9,590.17,1.22,Low,4.71,0
2100,67,1,7,2,1,460.9,0.99,Low,20.46,0
2101,1994,1,44,12,12,278.57,1.17,Low,4.52,0
2102,579,4,2,3,3,3197.48,2.37,Medium,56.64,0
2103,329,2,14,4,4,8962.96,3.74,High,102.48,1
2104,1310,1,30,5,8,275.61,1.19,Low,7.5,0
2105,1271,5,27,7,7,809.29,0.7,Low,25.36,0
2106,1819,1,52,10,11,554.28,0.82,Low,24.91,0
2107,1057,4,35,6,8,2402.53,2.72,Medium,22.92,0
2108,926,2,34,5,8,16797.75,3.96,High,59.52,1
2109,1541,4,49,12,12,3993.61,2.78,Medium,53.93,0
2110,1110,4,20,6,6,4297.47,2.44,Medium,40.98,0
2111,998,4,25,6,8,1052.17,2.4,Medium,85.1,0
2112,2059,1,42,10,9,11446.36,4.35,High,78.11,0
2113,15,1,7,2,1,511.92,0.86,Low,21.32,0
2114,324,2,7,1,4,6664.72,4.37,High,112.21,1
2115,1890,2,41,11,11,9081.92,4.02,High,103.02,1
2116,1968,1,40,9,9,132.19,0.66,Low,15.38,0
2117,883,1,32,6,8,260.02,1.48,Low,3.77,0
2118,2085,1,49,12,10,143.96,0.91,Low,23.34,0
2119,694,4,3,1,2,3742.18,2.58,Medium,58.15,0
2120,1173,1,27,6,5,994.62,0.76,Low,25.92,0
2121,409,4,17,3,2,3279.25,2.8,Medium,23.42,0
2122,1108,5,34,6,6,615.24,1.12,Low,9.68,0
2123,1888,3,47,10,9,2148.41,2.29,Medium,56.89,0
2124,641,5,10,1,1,1061.24,0.79,Low,18.76,0
2125,329,5,15,2,1,863.98,1.43,Low,8.92,0
2126,868,2,36,6,6,4106.35,4.52,High,165.3,1
2127,593,1,13,1,1,422.35,0.68,Low,25.07,0
2128,1529,1,46,11,10,5758.84,4.77,High,178.55,0
2129,92,1,9,2,1,1061.78,0.76,Low,11.56,0
2130,1965,1,45,10,11,8444.73,3.54,High,101.28,0
2131,923,3,24,6,5,1895.74,2.56,Medium,28.8,0
2132,1784,5,44,9,9,1094.3,0.74,Low,9.53,0
2133,4,2,6,1,1,7241.38,3.71,High,78.71,1
2134,872,3,35,6,7,1580.73,2.67,Medium,22.83,0
2135,1266,4,34,5,5,3586.03,2.21,Medium,29.63,0
2136,1191,1,30,6,8,483.99,1.34,Low,15.29,0
2137,552,2,3,2,4,8444.84,3.75,High,121.08,1
2138,315,1,7,2,1,930.29,0.6,Low,14.18,0
2139,110,5,5,2,1,406.72,1.05,Low,11.29,0
2140,170,1,3,2,1,694.86,1.27,Low,7.3,0
2141,272,5,6,3,4,356.56,0.7,Low,17.6,0
2142,1431,1,20,5,8,521.9,1.38,Low,10.49,0
2143,1397,1,19,6,8,540.36,0.71,Low,14.25,0
2144,2143,1,48,11,9,7253.17,4.49,High,166.66,0
2145,610,4,17,1,2,3799.02,2.12,Medium,61.41,0
2146,1252,3,19,5,8,4125.93,2.32,Medium,17.31,0
2147,1429,1,20,5,8,987.7,1.31,Low,11.1,0
2148,1862,4,41,12,10,1377.26,2.78,Medium,36.14,0
2149,1057,3,19,6,8,7233.21,3.99,High,103.17,0
2150,436,2,10,3,2,18214.15,4.28,High,138.55,1
2151,666,1,6,1,2,620.68,1.49,Low,15.32,0
2152,1142,1,25,6,7,350.17,1.38,Low,10.38,0
2153,398,4,10,1,2,3194.61,2.86,Medium,29.94,0
2154,469,5,2,1,4,706.23,1.47,Low,24.86,0
2155,1139,3,27,5,5,2628.15,2.23,Medium,57.84,0
2156,127,1,6,3,2,251.24,0.91,Low,11.98,0
2157,1757,1,38,9,12,10689.83,4.34,High,115.2,0
2158,921,1,28,5,8,308.73,0.81,Low,21.22,0
2159,2138,1,37,11,11,474.99,1.23,Low,23.98,0
2160,1876,1,38,11,11,5885.83,3.62,High,181.53,0
2161,881,1,33,8,6,250.51,1.08,Low,16.82,0
2162,1040,1,28,7,8,439.85,1.49,Low,16.66,0
2163,365,3,5,3,1,1450.07,2.23,Medium,57.55,0
2164,608,4,7,1,3,2360.67,2.83,Medium,41.07,0
2165,1168,2,34,6,8,18241.45,4.54,High,78.7,1
2166,2011,1,52,9,12,17647.66,4.25,High,122.47,0
2167,651,2,14,1,2,17473.28,4.26,High,80.56,1
2168,739,3,30,5,7,14635.33,3.54,High,82.74,0
2169,1144,1,20,8,6,653.48,0.88,Low,4.58,0
2170,1287,2,24,6,8,13203.08,4.46,High,134.14,1
2171,607,1,8,2,2,370.13,0.85,Low,9.02,0
2172,346,1,7,3,2,781.7,0.79,Low,3.4,0
2173,1610,1,39,11,10,522.82,0.65,Low,10.49,0
2174,395,1,3,2,2,549.3,1.12,Low,33.66,0
2175,1183,4,35,5,8,1698.38,2.75,Medium,34.47,0
2176,884,1,28,6,7,158.74,0.73,Low,5.18,0
2177,248,1,16,2,1,554.77,0.94,Low,16.3,0
2178,1072,3,19,6,5,1240.0,2.71,Medium,50.92,0
2179,1041,3,29,6,5,4189.6,2.84,Medium,56.0,0
2180,1200,1,27,6,6,190.81,0.73,Low,33.25,0
2181,676,3,17,2,2,1768.39,2.62,Medium,29.2,0
2182,1554,1,42,9,10,14218.74,4.67,High,90.76,0
2183,989,1,34,6,7,1019.74,1.02,Low,20.52,0
2184,613,1,13,2,1,7952.09,3.6,High,87.99,0
2185,289,1,3,2,4,363.04,1.42,Low,10.06,0
2186,1514,1,41,10,9,9394.83,4.71,High,96.52,0
2187,130,2,6,4,2,9042.02,4.3,High,94.46,1
2188,2094,1,42,11,12,17467.77,3.56,High,147.78,0
2189,1745,1,38,11,12,816.71,0.78,Low,14.89,0
2190,1406,4,31,8,5,1400.58,2.48,Medium,43.66,0
2191,2108,3,42,11,11,2803.34,2.91,Medium,27.88,0
2192,1162,2,27,6,7,4150.87,3.88,High,90.67,1
2193,1560,5,47,12,12,642.15,1.21,Low,11.87,0
2194,1222,1,36,6,7,1180.08,0.78,Low,4.36,0
2195,313,1,5,2,2,823.86,0.85,Low,10.74,0
2196,1372,1,23,5,8,458.42,1.17,Low,21.4,0
2197,1849,1,41,9,11,676.35,1.04,Low,15.91,0
2198,1924,1,53,11,12,7363.41,4.07,High,143.39,0
2199,2104,1,54,10,11,484.82,1.01,Low,6.33,0
2200,108,1,8,2,4,6380.62,3.81,High,40.18,0
2201,128,2,17,1,1,8455.8,4.41,High,65.81,1
2202,700,4,11,1,2,3663.72,2.16,Medium,29.81,0
2203,843,4,20,8,6,4012.26,2.56,Medium,43.71,0
2204,2036,1,54,9,9,1039.47,0.66,Low,7.62,0
2205,190,1,5,1,3,178.49,0.87,Low,10.17,0
2206,2051,4,41,9,10,2415.41,2.59,Medium,29.34,0
2207,1535,5,47,9,9,876.06,1.29,Low,7.55,0
2208,852,2,32,5,5,20854.6,3.72,High,53.64,1
2209,869,4,25,5,8,3400.04,2.11,Medium,34.79,0
2210,1186,5,25,6,5,517.92,1.24,Low,15.43,0
2211,1213,5,29,5,6,629.47,0.9,Low,5.87,0
2212,111,4,17,1,4,1804.18,2.39,Medium,43.46,0
2213,159,1,15,1,3,359.92,1.13,Low,4.65,0
2214,13,2,8,1,3,7721.51,4.51,High,88.71,1
2215,475,1,13,1,4,298.31,1.08,Low,23.13,0
2216,637,1,17,2,4,1039.05,0.88,Low,3.26,0
2217,2007,1,47,9,12,6567.93,4.27,High,153.65,0
2218,803,1,30,7,7,278.53,0.64,Low,11.26,0
2219,510,5,12,2,3,845.79,0.74,Low,16.77,0
2220,1120,3,26,6,8,2032.02,2.11,Medium,44.47,0
2221,453,1,8,2,4,252.06,0.99,Low,25.38,0
2222,682,2,17,3,3,6928.52,4.1,High,101.01,1
2223,102,1,8,2,3,893.32,1.03,Low,11.17,0
2224,952,1,31,5,8,554.57,0.65,Low,10.05,0
2225,1371,5,30,5,7,737.58,0.74,Low,20.33,0
2226,786,3,22,6,8,4289.67,2.54,Medium,87.9,0
2227,97,3,11,2,1,1224.22,2.82,Medium,58.5,0
2228,393,5,18,2,3,443.93,1.02,Low,6.67,0
2229,1071,3,28,7,6,3252.52,2.74,Medium,49.19,0
2230,1911,2,41,10,10,8542.61,4.18,High,84.69,1
2231,578,1,1,3,1,628.98,1.23,Low,9.39,0
2232,855,4,32,6,6,4797.28,2.43,Medium,48.03,0
2233,352,5,6,1,1,169.0,0.84,Low,9.21,0
2234,964,1,23,7,7,364.94,0.61,Low,10.63,0
2235,761,3,28,5,5,3812.57,2.22,Medium,50.33,0
2236,2175,1,44,11,9,773.68,1.42,Low,10.95,0
2237,1201,5,21,6,7,442.59,1.1,Low,26.42,0
2238,943,5,21,8,5,176.86,0.87,Low,6.85,0
2239,1352,4,27,6,6,2040.79,2.24,Medium,25.54,0
2240,1016,1,22,8,8,727.87,1.11,Low,20.71,0
2241,798,3,34,6,8,3138.37,2.37,Medium,62.59,0
2242,804,5,20,7,8,337.14,1.04,Low,18.92,0
2243,1981,1,39,9,9,666.43,0.78,Low,10.55,0
2244,1714,1,54,9,9,4643.83,3.64,High,128.06,0
2245,1297,3,36,5,8,4689.19,2.55,Medium,40.56,0
2246,704,1,13,2,4,405.92,1.41,Low,15.42,0
2247,1703,4,54,11,10,3385.89,2.74,Medium,58.77,0
2248,1472,1,50,11,9,763.56,0.97,Low,10.25,0
2249,212,1,18,1,1,760.32,1.34,Low,11.12,0
2250,2167,1,47,9,11,11274.8,3.52,High,127.62,0
2251,541,1,3,3,2,125.5,1.1,Low,21.38,0
2252,939,4,26,7,8,1974.81,2.53,Medium,31.57,0
2253,1037,1,35,5,6,507.94,1.44,Low,24.14,0
2254,1706,1,54,10,11,543.83,0.71,Low,3.81,0
2255,1220,1,21,6,8,451.53,1.09,Low,11.9,0
2256,868,1,22,7,8,923.76,1.17,Low,4.11,0
2257,1089,2,32,7,6,5877.21,3.72,High,59.79,1
2258,645,1,2,3,4,384.79,1.34,Low,21.64,0
2259,904,1,31,8,8,352.63,0.63,Low,6.48,0
2260,1409,5,26,6,7,350.22,0.66,Low,15.91,0
2261,2150,1,47,10,9,5533.16,3.91,High,48.99,0
2262,1073,5,36,5,8,366.15,0.93,Low,2.77,0
2263,1019,5,23,6,8,694.01,1.38,Low,11.8,0
2264,1871,2,49,12,9,6876.28,3.88,High,112.58,1
