fact_stock_id,sk_date,sk_product,sk_warehouse,stock_theoretical,stock_real,stock_value_amount,safety_stock,stockout_flag,stock_status
1680,1105,5,5,69.0,91.56,33071.16,47.0,0,Healthy
1681,462,4,3,273.0,299.05,93223.16,111.0,0,Overstock
1682,389,1,1,235.0,248.11,135315.08,140.0,0,Healthy
1683,2036,2,7,517.0,374.14,101719.35,223.0,0,Healthy
1684,1447,1,6,294.0,173.01,88210.82,116.0,0,Healthy
1685,868,5,4,183.0,170.58,65147.57,93.0,0,Healthy
1686,629,1,2,525.0,221.28,118082.26,217.0,0,Healthy
1687,1212,4,5,294.0,282.04,81954.28,119.0,0,Overstock
1688,1530,2,9,403.0,146.04,39829.55,139.0,0,Healthy
1689,1352,4,5,219.0,254.86,74420.84,155.0,0,Healthy
1690,2005,3,8,138.0,67.65,36225.77,105.0,1,Below Safety
1691,449,5,2,111.0,192.68,74741.86,91.0,0,Healthy
1692,624,2,1,117.0,186.91,52068.59,92.0,0,Healthy
1693,1823,2,7,228.0,119.06,36258.67,115.0,0,Healthy
1694,1429,1,6,254.0,157.28,85227.15,115.0,0,Healthy
1695,818,2,4,204.0,124.97,35944.39,112.0,0,Healthy
1696,737,4,4,245.0,36.94,11193.66,87.0,1,Below Safety
1697,581,4,2,201.0,257.8,76539.36,133.0,0,Healthy
1698,867,2,5,272.0,252.92,73078.47,99.0,0,Overstock
1699,1306,4,4,247.0,77.4,23011.36,116.0,1,Below Safety
1700,475,4,1,385.0,459.25,135800.11,174.0,0,Overstock
1701,882,2,6,410.0,497.45,147864.66,165.0,0,Overstock
1702,1322,3,5,104.0,101.76,54426.08,40.0,0,Overstock
1703,2188,3,9,85.0,53.06,26324.65,67.0,1,Below Safety
1704,1833,3,7,123.0,125.45,68294.74,72.0,0,Healthy
1705,1670,5,7,110.0,254.86,101305.9,83.0,0,Overstock
1706,1831,2,8,218.0,193.91,54064.05,109.0,0,Healthy
1707,794,3,4,194.0,151.96,83986.36,68.0,0,Healthy
1708,162,3,3,80.0,25.04,13036.02,47.0,1,Below Safety
1709,960,1,6,368.0,322.71,168449.84,152.0,0,Healthy
1710,645,4,2,125.0,184.07,55105.51,99.0,0,Healthy
1711,1510,2,7,315.0,450.22,127900.96,134.0,0,Overstock
1712,1419,5,4,81.0,6.14,2316.46,37.0,1,Below Safety
1713,297,5,2,71.0,44.57,16916.91,41.0,0,Healthy
1714,1301,2,5,297.0,443.38,132164.62,167.0,0,Overstock
1715,104,4,1,141.0,171.84,53048.84,72.0,0,Overstock
1716,1784,4,8,346.0,23.57,7333.9,142.0,1,Below Safety
1717,1831,1,8,399.0,59.75,31179.48,166.0,1,Below Safety
1718,1188,3,6,179.0,288.18,147686.16,89.0,0,Overstock
1719,1144,4,5,229.0,292.68,93970.89,151.0,0,Healthy
1720,483,2,1,254.0,191.2,55404.33,117.0,0,Healthy
1721,146,2,1,179.0,73.75,22336.02,89.0,1,Below Safety
1722,1473,4,8,168.0,187.32,55460.74,113.0,0,Healthy
1723,1121,3,5,75.0,51.04,26796.88,53.0,1,Below Safety
1724,1363,2,5,189.0,195.93,54066.66,146.0,0,Healthy
1725,208,5,2,75.0,12.93,4686.2,36.0,1,Below Safety
1726,2118,5,9,161.0,19.88,7854.97,88.0,1,Below Safety
1727,1725,4,9,163.0,108.04,31389.52,81.0,0,Healthy
1728,1437,5,5,139.0,140.12,50747.22,73.0,0,Healthy
1729,84,2,3,204.0,168.83,50909.56,72.0,0,Overstock
1730,681,3,3,123.0,139.31,77036.56,57.0,0,Overstock
1731,1791,3,9,93.0,123.56,62347.15,54.0,0,Healthy
1732,1595,2,9,218.0,321.42,91109.99,148.0,0,Healthy
1733,1225,1,4,415.0,372.08,188916.11,166.0,0,Healthy
1734,725,5,1,125.0,162.55,65507.46,82.0,0,Healthy
1735,1206,1,5,509.0,263.42,143538.87,187.0,0,Healthy
1736,450,5,2,104.0,148.56,60002.28,67.0,0,Healthy
1737,1079,3,5,90.0,46.04,24693.99,46.0,0,Healthy
1738,332,3,2,74.0,41.33,20910.79,42.0,1,Below Safety
1739,1533,2,8,275.0,283.24,78879.1,114.0,0,Overstock
1740,1091,4,4,355.0,176.56,54533.99,148.0,0,Healthy
1741,1557,2,9,463.0,231.25,65572.62,160.0,0,Healthy
1742,1536,5,9,115.0,184.87,72788.48,65.0,0,Overstock
1743,447,2,2,193.0,194.19,56017.13,104.0,0,Healthy
1744,1572,5,7,102.0,95.33,36384.42,55.0,0,Healthy
1745,1959,1,8,428.0,453.45,241886.66,154.0,0,Overstock
1746,2067,3,8,51.0,71.44,37874.3,40.0,0,Healthy
1747,801,1,4,360.0,251.64,138815.38,175.0,0,Healthy
1748,1950,1,9,308.0,293.73,152849.65,128.0,0,Healthy
1749,615,1,3,174.0,97.97,48763.49,108.0,1,Below Safety
1750,2151,2,7,343.0,149.02,40768.12,137.0,0,Healthy
1751,2074,4,9,121.0,191.53,61095.48,72.0,0,Overstock
1752,955,3,4,116.0,68.66,37074.26,42.0,0,Healthy
1753,1916,4,9,268.0,184.91,59360.19,111.0,0,Healthy
1754,1536,4,7,148.0,122.74,39490.84,115.0,0,Healthy
1755,1124,1,6,221.0,165.26,85219.55,137.0,0,Healthy
1756,1422,3,5,184.0,99.56,50337.67,67.0,0,Healthy
1757,1366,3,6,169.0,175.69,90826.07,79.0,0,Healthy
1758,1705,1,8,262.0,0,0.0,153.0,1,Out of Stock
1759,1190,2,6,150.0,201.27,61220.52,81.0,0,Overstock
1760,1197,1,4,433.0,146.51,75043.95,203.0,1,Below Safety
1761,723,4,2,149.0,121.87,35634.78,118.0,0,Healthy
1762,1972,5,7,152.0,104.83,42491.72,63.0,0,Healthy
1763,1174,4,5,275.0,58.91,17580.34,112.0,1,Below Safety
1764,1572,5,7,110.0,65.42,23677.4,54.0,0,Healthy
1765,1697,3,8,136.0,124.21,65273.89,62.0,0,Healthy
1766,105,1,2,356.0,219.7,118282.85,126.0,0,Healthy
1767,36,5,2,182.0,176.29,68110.48,67.0,0,Overstock
1768,2001,2,7,424.0,424.78,123606.09,180.0,0,Overstock
1769,776,2,6,136.0,177.79,53489.29,78.0,0,Healthy
1770,278,4,2,122.0,151.08,48629.9,83.0,0,Healthy
1771,557,4,3,264.0,60.65,18206.8,99.0,1,Below Safety
1772,1288,2,5,238.0,220.38,62098.66,159.0,0,Healthy
1773,277,3,2,131.0,99.32,53492.07,52.0,0,Healthy
1774,1697,1,9,181.0,103.76,52648.94,79.0,0,Healthy
1775,1000,4,4,308.0,169.64,50912.55,117.0,0,Healthy
1776,1414,5,5,108.0,186.88,68501.69,86.0,0,Healthy
1777,1335,2,4,262.0,234.99,68751.85,162.0,0,Healthy
1778,1681,1,9,193.0,291.3,151131.4,120.0,0,Overstock
1779,1841,5,7,137.0,49.39,18237.68,48.0,0,Healthy
1780,812,3,6,202.0,60.9,31074.98,74.0,1,Below Safety
1781,1019,5,4,114.0,79.62,28998.09,49.0,0,Healthy
1782,1964,5,9,118.0,17.93,7066.34,49.0,1,Below Safety
1783,1430,1,5,193.0,182.17,94830.33,103.0,0,Healthy
1784,1490,3,9,267.0,269.41,135959.91,96.0,0,Overstock
1785,1208,3,5,71.0,131.89,69695.83,52.0,0,Overstock
1786,847,4,5,258.0,274.12,80949.12,90.0,0,Overstock
1787,35,3,2,165.0,113.6,56519.51,99.0,0,Healthy
1788,863,3,6,128.0,63.42,31388.11,55.0,0,Healthy
1789,1046,1,5,499.0,373.88,197191.7,173.0,0,Healthy
1790,1347,4,6,115.0,79.61,24551.02,55.0,0,Healthy
1791,1630,2,7,119.0,176.32,48936.52,81.0,0,Healthy
1792,522,5,2,176.0,113.02,41178.62,77.0,0,Healthy
1793,682,1,1,356.0,414.42,217889.23,168.0,0,Overstock
1794,1645,2,9,326.0,180.91,53439.88,113.0,0,Healthy
1795,1184,3,4,154.0,116.12,63096.57,71.0,0,Healthy
1796,194,1,1,421.0,168.36,90827.6,159.0,0,Healthy
1797,1014,1,5,270.0,199.46,102531.11,94.0,0,Healthy
1798,1039,5,6,154.0,115.03,43937.79,67.0,0,Healthy
1799,156,3,2,79.0,127.58,65991.17,58.0,0,Healthy
1800,1553,2,7,154.0,165.26,48496.59,112.0,0,Healthy
1801,1639,1,7,231.0,0,0.0,146.0,1,Out of Stock
1802,1037,4,5,160.0,213.06,63651.3,92.0,0,Overstock
1803,1431,3,4,60.0,78.01,42611.56,37.0,0,Healthy
1804,815,2,6,173.0,213.59,61888.61,103.0,0,Healthy
1805,1858,2,9,246.0,256.67,71393.77,116.0,0,Healthy
1806,2167,4,7,165.0,162.3,49991.64,98.0,0,Healthy
1807,1638,1,9,525.0,510.23,254313.18,216.0,0,Overstock
1808,5,1,3,349.0,187.19,98551.51,135.0,0,Healthy
1809,2152,4,7,194.0,364.42,115275.51,151.0,0,Overstock
1810,722,1,2,431.0,200.96,107362.57,156.0,0,Healthy
1811,431,1,1,341.0,183.31,95536.56,135.0,0,Healthy
1812,879,4,4,354.0,122.15,35516.77,152.0,1,Below Safety
1813,506,2,3,361.0,270.34,78364.45,125.0,0,Healthy
1814,1902,1,8,321.0,403.51,203788.64,156.0,0,Overstock
1815,1180,2,4,237.0,260.08,72182.43,124.0,0,Healthy
1816,1410,1,4,273.0,423.41,225399.64,167.0,0,Overstock
1817,1021,4,4,173.0,103.35,33645.26,67.0,0,Healthy
1818,962,3,5,129.0,86.45,47144.69,54.0,0,Healthy
1819,200,1,1,338.0,43.43,23496.04,142.0,1,Below Safety
1820,1385,1,4,241.0,423.03,219874.6,183.0,0,Overstock
1821,1007,4,5,280.0,255.97,82926.26,105.0,0,Overstock
1822,1426,3,6,107.0,85.37,43949.54,59.0,0,Healthy
1823,1266,1,6,451.0,461.35,253573.18,211.0,0,Healthy
1824,1133,1,4,366.0,162.9,83653.73,131.0,0,Healthy
1825,1218,2,4,186.0,226.8,64635.45,146.0,0,Healthy
1826,1719,2,8,355.0,146.17,44344.03,137.0,0,Healthy
1827,230,4,2,303.0,253.57,76110.02,122.0,0,Healthy
1828,1299,2,4,258.0,152.23,45793.73,129.0,0,Healthy
1829,2146,1,8,263.0,204.71,112012.8,195.0,0,Healthy
1830,1319,4,5,283.0,144.21,46230.04,117.0,0,Healthy
1831,1404,4,5,108.0,140.4,44036.6,70.0,0,Healthy
1832,1069,2,6,307.0,338.05,97793.74,173.0,0,Healthy
1833,1829,1,9,205.0,90.53,44962.35,124.0,1,Below Safety
1834,2154,4,8,266.0,206.43,63938.34,152.0,0,Healthy
1835,309,2,1,168.0,171.95,48989.24,87.0,0,Healthy
1836,890,1,6,315.0,265.97,137013.6,196.0,0,Healthy
1837,597,3,2,146.0,97.83,51476.73,58.0,0,Healthy
1838,1740,5,9,86.0,29.94,12060.5,57.0,1,Below Safety
1839,908,5,5,67.0,92.19,33510.55,37.0,0,Overstock
1840,640,2,3,317.0,182.97,52707.42,115.0,0,Healthy
1841,1305,2,5,219.0,419.84,124665.35,173.0,0,Overstock
1842,1228,1,5,457.0,451.9,234057.25,183.0,0,Overstock
1843,191,5,1,245.0,202.48,80817.39,90.0,0,Healthy
1844,2080,4,8,173.0,83.75,26921.47,113.0,1,Below Safety
1845,1150,2,5,139.0,171.55,48565.4,80.0,0,Healthy
1846,1609,5,8,67.0,64.36,25581.46,39.0,0,Healthy
1847,330,1,2,252.0,57.04,31120.31,154.0,1,Below Safety
1848,2047,4,8,377.0,230.69,68225.72,136.0,0,Healthy
1849,1562,2,7,252.0,168.08,46202.48,127.0,0,Healthy
1850,569,2,2,81.0,82.33,23494.31,67.0,0,Healthy
1851,2097,2,9,362.0,205.17,57117.44,134.0,0,Healthy
1852,1457,4,6,175.0,99.97,32580.38,81.0,0,Healthy
1853,4,4,1,193.0,190.04,56127.24,85.0,0,Healthy
1854,517,1,2,305.0,322.0,169888.99,125.0,0,Overstock
1855,399,1,2,396.0,239.64,123870.72,172.0,0,Healthy
1856,2003,5,8,195.0,45.49,17696.74,84.0,1,Below Safety
1857,335,2,1,537.0,92.94,25446.26,197.0,1,Below Safety
1858,1481,2,8,263.0,70.5,19214.75,93.0,1,Below Safety
1859,1311,4,6,168.0,251.8,77194.14,109.0,0,Overstock
1860,268,5,3,141.0,110.67,44719.88,61.0,0,Healthy
1861,1164,5,6,147.0,259.65,105313.62,92.0,0,Overstock
1862,554,5,2,238.0,248.34,96909.02,84.0,0,Overstock
1863,1613,5,9,88.0,61.54,22799.59,50.0,0,Healthy
1864,1243,1,5,226.0,100.59,55936.0,100.0,0,Healthy
1865,755,4,4,209.0,117.82,38230.15,107.0,0,Healthy
1866,860,3,5,74.0,68.27,35943.31,43.0,0,Healthy
1867,2028,5,7,86.0,129.7,49520.66,48.0,0,Overstock
1868,1310,4,4,301.0,175.05,52252.97,139.0,0,Healthy
1869,856,5,5,87.0,63.31,23910.9,33.0,0,Healthy
1870,1372,4,5,324.0,54.08,16079.35,115.0,1,Below Safety
1871,650,2,3,288.0,176.5,49100.26,134.0,0,Healthy
1872,834,4,4,165.0,171.98,53907.51,121.0,0,Healthy
1873,1459,5,4,173.0,151.99,57223.04,72.0,0,Healthy
1874,31,2,3,197.0,234.2,70529.87,102.0,0,Healthy
1875,1823,4,8,238.0,66.83,21736.0,88.0,1,Below Safety
1876,1370,1,5,646.0,313.73,173093.01,223.0,0,Healthy
1877,423,1,1,154.0,278.15,144144.43,90.0,0,Overstock
1878,411,1,3,102.0,137.38,75543.58,68.0,0,Healthy
1879,311,4,3,221.0,96.82,29804.68,89.0,0,Healthy
1880,724,3,1,79.0,142.17,71173.65,64.0,0,Healthy
1881,1931,4,8,307.0,218.96,67229.25,112.0,0,Healthy
1882,1035,4,5,131.0,77.12,24385.69,101.0,1,Below Safety
1883,2077,4,7,179.0,103.32,33067.23,73.0,0,Healthy
1884,1777,1,9,334.0,310.28,162330.33,178.0,0,Healthy
1885,1146,3,6,144.0,86.07,47461.59,62.0,0,Healthy
1886,831,3,4,181.0,118.16,63981.11,65.0,0,Healthy
1887,443,2,3,228.0,212.54,61111.83,81.0,0,Overstock
1888,2028,3,8,154.0,93.28,50628.91,58.0,0,Healthy
1889,1567,3,8,157.0,26.01,13783.73,60.0,1,Below Safety
1890,1972,3,9,90.0,124.05,64654.64,55.0,0,Healthy
1891,764,5,6,123.0,100.39,40740.15,48.0,0,Healthy
1892,981,1,6,331.0,192.8,103172.15,124.0,0,Healthy
1893,1516,1,9,237.0,56.9,30200.95,86.0,1,Below Safety
1894,125,1,1,266.0,107.61,55304.69,92.0,0,Healthy
1895,552,4,1,113.0,67.45,20093.57,52.0,0,Healthy
1896,780,4,5,212.0,244.33,78875.76,115.0,0,Healthy
1897,88,4,2,307.0,114.55,33298.32,112.0,0,Healthy
1898,1588,5,8,70.0,78.3,28643.18,39.0,0,Healthy
1899,1295,2,6,171.0,152.92,46376.35,79.0,0,Healthy
1900,1797,3,9,119.0,104.25,57442.23,43.0,0,Overstock
1901,1871,4,8,104.0,64.52,20313.9,52.0,0,Healthy
1902,850,4,5,166.0,103.42,31037.89,71.0,0,Healthy
1903,1949,4,7,253.0,174.69,51226.15,94.0,0,Healthy
1904,512,2,1,379.0,170.86,51667.38,136.0,0,Healthy
1905,2053,4,7,208.0,264.75,83655.23,96.0,0,Overstock
1906,936,5,4,56.0,128.3,47171.69,45.0,0,Overstock
1907,746,1,6,206.0,150.69,75263.67,101.0,0,Healthy
1908,1101,5,5,222.0,133.5,49008.34,95.0,0,Healthy
1909,2183,3,7,129.0,123.25,64380.82,90.0,0,Healthy
1910,632,3,2,113.0,109.25,57917.44,51.0,0,Healthy
1911,596,2,3,253.0,434.2,121899.53,201.0,0,Healthy
1912,1986,5,8,251.0,68.98,25086.08,87.0,1,Below Safety
1913,1144,2,5,160.0,318.32,97146.26,110.0,0,Overstock
1914,1951,1,8,119.0,194.7,99489.97,85.0,0,Healthy
1915,995,1,6,453.0,97.45,49028.23,174.0,1,Below Safety
1916,534,2,1,547.0,317.25,89818.03,223.0,0,Healthy
1917,591,2,3,233.0,54.22,15228.62,154.0,1,Below Safety
1918,840,5,6,108.0,114.85,42076.89,56.0,0,Healthy
1919,1838,4,8,157.0,122.67,36471.5,114.0,0,Healthy
1920,726,5,1,89.0,129.7,48244.56,62.0,0,Healthy
1921,1755,4,9,254.0,93.47,27635.67,119.0,1,Below Safety
1922,628,5,2,75.0,41.94,16062.12,33.0,0,Healthy
1923,908,2,6,200.0,347.94,104465.4,164.0,0,Healthy
1924,434,4,3,251.0,232.61,70293.69,107.0,0,Healthy
1925,890,3,5,86.0,42.68,22070.23,38.0,0,Healthy
1926,1918,2,8,312.0,304.26,92206.58,120.0,0,Overstock
1927,1452,2,6,291.0,89.17,25105.08,109.0,1,Below Safety
1928,1740,1,8,265.0,316.89,175950.94,161.0,0,Healthy
1929,1228,2,5,456.0,210.48,60467.55,182.0,0,Healthy
1930,268,4,2,139.0,154.26,49318.41,73.0,0,Healthy
1931,930,1,6,241.0,310.3,169670.35,152.0,0,Healthy
1932,738,2,6,307.0,425.57,116536.47,146.0,0,Overstock
1933,1653,2,7,147.0,0,0.0,115.0,1,Out of Stock
1934,1519,2,7,417.0,246.36,71025.01,156.0,0,Healthy
1935,680,1,2,226.0,117.24,61165.09,104.0,0,Healthy
1936,1525,2,8,179.0,172.29,48258.07,108.0,0,Healthy
1937,964,5,5,87.0,48.27,18786.79,41.0,0,Healthy
1938,14,5,3,121.0,168.77,62061.44,62.0,0,Overstock
1939,1582,3,7,163.0,94.84,47654.38,62.0,0,Healthy
1940,1579,2,9,164.0,166.83,48241.86,132.0,0,Healthy
1941,740,2,4,420.0,236.41,71951.67,196.0,0,Healthy
1942,916,1,4,152.0,87.01,46673.55,100.0,1,Below Safety
1943,182,1,1,259.0,206.62,109225.67,109.0,0,Healthy
1944,992,1,5,197.0,251.75,137161.72,127.0,0,Healthy
1945,665,2,3,355.0,65.73,18676.69,123.0,1,Below Safety
1946,1569,5,8,113.0,139.31,50455.19,65.0,0,Healthy
1947,1949,1,8,355.0,179.89,91649.22,136.0,0,Healthy
1948,1503,2,9,378.0,406.76,121120.42,148.0,0,Overstock
1949,71,4,2,230.0,346.01,108931.01,121.0,0,Overstock
1950,1281,2,5,232.0,114.28,34116.04,131.0,1,Below Safety
1951,2052,2,9,208.0,103.48,30371.62,137.0,1,Below Safety
1952,1402,4,4,213.0,159.74,48484.86,105.0,0,Healthy
1953,947,4,6,176.0,255.64,79321.15,103.0,0,Overstock
1954,278,4,1,189.0,70.78,22723.63,137.0,1,Below Safety
1955,133,4,3,241.0,196.45,57192.37,102.0,0,Healthy
1956,1573,1,8,167.0,94.53,50082.96,105.0,1,Below Safety
1957,25,1,3,317.0,186.79,98247.22,159.0,0,Healthy
1958,776,1,4,369.0,60.32,29995.96,172.0,1,Below Safety
1959,432,2,3,379.0,515.27,140234.87,182.0,0,Overstock
1960,1180,4,6,214.0,226.43,73690.36,82.0,0,Overstock
1961,1225,2,4,216.0,174.59,50850.66,156.0,0,Healthy
1962,1482,1,8,246.0,245.57,135817.65,85.0,0,Overstock
1963,850,4,6,254.0,236.28,72221.47,134.0,0,Healthy
1964,1638,3,9,78.0,151.99,82890.84,55.0,0,Overstock
1965,1502,3,9,122.0,82.92,44574.38,75.0,0,Healthy
1966,834,5,6,199.0,164.85,63298.73,78.0,0,Healthy
1967,1520,1,7,475.0,195.16,107105.3,225.0,1,Below Safety
1968,285,2,1,299.0,293.42,89488.71,144.0,0,Healthy
1969,1993,4,9,166.0,125.62,40391.1,88.0,0,Healthy
1970,1981,5,8,110.0,96.68,38604.17,66.0,0,Healthy
1971,847,4,5,228.0,242.91,74503.27,123.0,0,Healthy
1972,274,4,3,124.0,137.21,42571.36,63.0,0,Healthy
1973,1841,3,8,144.0,210.59,115335.52,102.0,0,Healthy
1974,1210,4,6,87.0,74.1,24132.93,69.0,0,Healthy
1975,304,2,3,173.0,181.88,54919.04,84.0,0,Healthy
1976,399,3,3,45.0,37.96,20490.81,32.0,0,Healthy
1977,2162,3,7,103.0,155.99,77778.7,84.0,0,Healthy
1978,809,3,6,69.0,69.41,36610.63,50.0,0,Healthy
1979,127,5,3,82.0,83.47,31370.26,40.0,0,Healthy
1980,521,1,1,301.0,203.07,104240.82,148.0,0,Healthy
1981,299,5,3,137.0,76.84,30702.18,64.0,0,Healthy
1982,2134,1,7,230.0,218.67,117549.13,113.0,0,Healthy
1983,1046,3,4,87.0,124.28,66406.94,64.0,0,Healthy
1984,17,4,1,168.0,44.87,13220.73,84.0,1,Below Safety
1985,1186,2,6,152.0,164.4,49549.48,95.0,0,Healthy
1986,2126,3,8,94.0,72.38,38465.21,71.0,0,Healthy
1987,2072,1,8,347.0,322.99,176009.4,169.0,0,Healthy
1988,1679,5,9,99.0,29.43,10687.56,50.0,1,Below Safety
1989,1598,3,7,154.0,243.58,133580.7,96.0,0,Overstock
1990,1750,1,8,155.0,79.72,39997.61,65.0,0,Healthy
1991,2040,3,7,217.0,105.28,55930.36,81.0,0,Healthy
1992,805,2,6,197.0,397.18,116345.04,137.0,0,Overstock
1993,1383,3,5,138.0,128.34,69719.55,70.0,0,Healthy
1994,1946,3,9,125.0,32.95,16491.32,68.0,1,Below Safety
1995,1693,1,9,210.0,178.53,99655.84,131.0,0,Healthy
1996,413,3,2,152.0,99.52,52208.95,87.0,0,Healthy
1997,1079,1,5,344.0,111.97,59550.54,209.0,1,Below Safety
1998,1152,1,4,251.0,105.64,54018.76,111.0,1,Below Safety
1999,849,1,5,251.0,52.42,28171.54,98.0,1,Below Safety
2000,1485,2,9,411.0,51.23,14613.67,142.0,1,Below Safety
2001,1151,4,4,232.0,10.45,3152.09,92.0,1,Below Safety
2002,299,4,2,357.0,220.8,69999.77,132.0,0,Healthy
2003,2060,2,9,216.0,206.94,60321.87,149.0,0,Healthy
2004,529,2,3,409.0,528.87,158244.98,170.0,0,Overstock
2005,584,2,2,378.0,327.98,91870.63,143.0,0,Healthy
2006,1137,2,4,259.0,182.59,54588.48,175.0,0,Healthy
2007,1467,2,9,219.0,155.78,47497.72,128.0,0,Healthy
2008,2095,2,7,213.0,167.2,46746.91,153.0,0,Healthy
2009,161,4,3,271.0,94.01,30146.57,100.0,1,Below Safety
2010,326,1,1,395.0,202.2,106885.39,153.0,0,Healthy
2011,883,3,5,120.0,80.63,42865.12,61.0,0,Healthy
2012,92,4,3,217.0,407.48,121033.67,149.0,0,Overstock
2013,591,1,3,358.0,111.04,61410.02,152.0,1,Below Safety
2014,1694,4,8,125.0,138.31,44602.61,82.0,0,Healthy
2015,1846,3,7,149.0,96.65,52169.05,59.0,0,Healthy
2016,62,4,3,242.0,268.47,83220.64,111.0,0,Overstock
2017,2143,2,8,96.0,126.01,38021.62,75.0,0,Healthy
2018,68,2,3,378.0,84.49,23816.63,134.0,1,Below Safety
2019,432,4,2,220.0,20.64,6537.4,99.0,1,Below Safety
2020,349,4,2,190.0,205.76,66967.78,103.0,0,Healthy
2021,302,2,3,314.0,110.29,33003.01,120.0,1,Below Safety
2022,690,3,2,94.0,107.88,56909.14,45.0,0,Overstock
2023,1305,3,4,154.0,20.0,9944.95,58.0,1,Below Safety
2024,300,1,3,182.0,139.42,69665.15,122.0,0,Healthy
2025,422,2,1,199.0,243.48,69265.49,98.0,0,Overstock
2026,672,1,2,421.0,229.36,115446.85,158.0,0,Healthy
2027,31,3,3,205.0,91.48,45327.84,75.0,0,Healthy
2028,2099,3,7,224.0,80.24,44298.36,88.0,1,Below Safety
2029,181,4,3,158.0,142.58,41586.98,85.0,0,Healthy
2030,1146,3,6,125.0,131.04,71578.77,67.0,0,Healthy
2031,1447,3,6,171.0,146.58,79961.23,66.0,0,Healthy
2032,1958,2,7,246.0,249.54,68012.54,144.0,0,Healthy
2033,470,2,2,210.0,91.45,27407.42,118.0,1,Below Safety
2034,149,1,3,214.0,145.57,73657.29,82.0,0,Healthy
2035,349,3,1,152.0,148.43,79144.13,87.0,0,Healthy
2036,74,5,1,214.0,194.29,73833.33,89.0,0,Healthy
2037,1886,4,7,277.0,478.66,143591.28,164.0,0,Overstock
2038,393,3,1,101.0,67.1,33974.99,49.0,0,Healthy
2039,1758,5,7,118.0,131.72,51498.16,77.0,0,Healthy
2040,1683,4,9,130.0,157.77,49128.98,56.0,0,Overstock
2041,219,5,1,206.0,67.34,26894.08,79.0,1,Below Safety
2042,316,5,3,209.0,293.06,110322.65,95.0,0,Overstock
2043,734,1,6,173.0,138.91,75314.18,136.0,0,Healthy
2044,44,4,2,123.0,162.88,48051.68,88.0,0,Healthy
2045,489,1,1,272.0,151.16,77247.6,132.0,0,Healthy
2046,830,2,4,368.0,229.24,68264.73,139.0,0,Healthy
2047,1723,1,9,171.0,169.83,88028.94,122.0,0,Healthy
2048,628,4,3,214.0,118.3,36977.24,75.0,0,Healthy
2049,2103,1,9,175.0,174.84,91684.02,98.0,0,Healthy
2050,1516,1,7,351.0,244.35,135532.15,137.0,0,Healthy
2051,866,5,6,189.0,191.11,70136.57,75.0,0,Overstock
2052,1052,1,6,242.0,135.41,68610.93,92.0,0,Healthy
2053,1965,3,7,88.0,138.72,76122.7,73.0,0,Healthy
2054,1979,5,7,119.0,26.9,10844.18,63.0,1,Below Safety
2055,2122,3,8,194.0,113.52,57736.05,88.0,0,Healthy
2056,2164,3,7,148.0,180.62,96116.75,72.0,0,Overstock
2057,495,2,1,320.0,322.31,94738.53,142.0,0,Healthy
2058,1771,3,9,114.0,117.77,64200.52,68.0,0,Healthy
2059,1238,4,6,310.0,148.67,44754.18,110.0,0,Healthy
2060,1002,3,6,111.0,195.47,96996.62,59.0,0,Overstock
2061,1633,1,9,215.0,357.28,193213.35,145.0,0,Overstock
2062,933,4,4,233.0,52.79,16464.84,87.0,1,Below Safety
2063,1140,2,5,466.0,192.64,57157.72,177.0,0,Healthy
2064,1021,2,5,191.0,157.93,43224.66,122.0,0,Healthy
2065,431,3,1,197.0,132.1,73328.14,74.0,0,Healthy
2066,197,1,2,248.0,134.37,72427.55,106.0,0,Healthy
2067,1606,4,9,293.0,281.59,82436.57,124.0,0,Healthy
2068,2127,5,8,137.0,70.65,26456.7,80.0,1,Below Safety
2069,2143,2,7,140.0,58.64,17169.9,99.0,1,Below Safety
2070,1639,3,9,271.0,76.06,40385.05,104.0,1,Below Safety
2071,232,5,1,185.0,171.95,62549.5,72.0,0,Overstock
2072,1640,2,8,99.0,166.54,46061.08,77.0,0,Healthy
2073,91,2,2,116.0,160.07,47905.2,72.0,0,Healthy
2074,1386,2,5,185.0,105.9,29575.81,115.0,1,Below Safety
2075,1816,5,7,134.0,122.25,44865.51,97.0,0,Healthy
2076,1404,4,4,180.0,109.82,34423.87,69.0,0,Healthy
2077,1051,1,6,446.0,383.62,211703.81,191.0,0,Healthy
2078,1713,4,8,322.0,43.4,14078.85,128.0,1,Below Safety
2079,1887,5,7,169.0,30.76,12424.77,80.0,1,Below Safety
2080,2136,5,7,106.0,238.36,88895.32,81.0,0,Overstock
2081,394,2,3,148.0,215.97,65815.28,115.0,0,Healthy
2082,759,5,4,125.0,94.63,36255.0,61.0,0,Healthy
2083,865,3,5,161.0,125.02,68712.03,63.0,0,Healthy
2084,137,2,1,440.0,215.34,64670.38,200.0,0,Healthy
2085,1087,3,5,245.0,137.25,74888.71,89.0,0,Healthy
2086,1904,1,7,343.0,347.09,192737.69,185.0,0,Healthy
2087,1803,2,9,158.0,29.9,8157.69,68.0,1,Below Safety
2088,1659,5,7,270.0,139.75,53505.57,96.0,0,Healthy
2089,1376,1,4,340.0,246.42,132252.85,165.0,0,Healthy
2090,1667,4,7,267.0,110.64,33437.02,145.0,1,Below Safety
2091,1370,4,6,224.0,198.84,64309.58,100.0,0,Healthy
