fact_transport_id,sk_date,sk_route,sk_vehicle,sk_driver,sk_carrier,sk_transport_mode,distance_km,duration_hours,transport_cost_amount,transport_cost_per_km,fill_rate,fill_rate_band,co2_kg
1274,57,2,3,12,3,1,313.63,3.24,654.17,2.0858,0.651,Low,170.23
1275,595,4,3,3,4,1,805.11,7.26,1352.51,1.6799,0.851,Medium,514.25
1276,294,2,3,16,2,1,313.63,5.13,665.86,2.1231,0.808,Medium,174.98
1277,1584,10,9,50,12,1,349.86,5.57,693.48,1.9822,0.909,High,301.83
1278,906,8,7,29,9,1,190.14,2.4,523.5,2.7532,0.484,Low,104.97
1279,615,2,1,14,3,1,313.63,5.54,762.71,2.4319,0.492,Low,273.45
1280,613,3,1,14,2,1,1000.99,7.74,2331.37,2.3291,0.737,Medium,813.01
1281,2105,10,12,48,11,1,349.86,4.16,581.47,1.662,0.91,High,102.06
1282,295,2,2,17,5,1,313.63,4.94,619.05,1.9738,0.798,Medium,257.35
1283,1060,8,5,28,7,1,190.14,2.14,561.14,2.9512,0.731,Medium,145.17
1284,429,4,2,17,1,1,805.11,10.43,1539.63,1.9123,0.84,Medium,668.5
1285,847,7,5,32,7,1,394.06,3.7,764.2,1.9393,0.803,Medium,318.57
1286,1904,11,12,42,11,1,654.72,8.16,1022.12,1.5612,0.857,Medium,192.17
1287,440,2,1,3,1,1,313.63,4.59,799.4,2.5489,0.921,High,273.13
1288,299,4,2,3,1,2,805.11,8.11,968.92,1.2035,0.868,High,188.96
1289,1322,8,5,33,6,1,190.14,1.64,434.49,2.2851,0.709,Medium,157.0
1290,2168,12,9,54,12,3,862.03,15.58,862.2,1.0002,0.707,Medium,124.38
1291,1733,12,11,52,15,1,862.03,12.52,1395.56,1.6189,0.655,Low,465.78
1292,1841,11,9,42,15,1,654.72,8.89,1211.27,1.8501,0.606,Low,558.33
1293,555,2,3,8,2,1,313.63,4.75,870.6,2.7759,0.88,High,170.25
1294,1197,7,5,26,6,1,394.06,4.1,963.68,2.4455,0.787,Medium,316.88
1295,770,5,7,27,9,1,288.95,2.41,843.34,2.9186,0.767,Medium,185.25
1296,382,1,1,1,1,1,465.31,7.43,965.67,2.0753,0.765,Medium,349.88
1297,1485,9,9,52,12,1,616.1,10.99,956.39,1.5523,0.92,High,518.52
1298,1520,11,9,52,12,1,654.72,8.07,991.26,1.514,0.774,Medium,532.12
1299,2034,12,9,39,12,1,862.03,12.15,1345.13,1.5604,0.711,Medium,633.15
1300,1329,8,6,24,10,1,190.14,2.44,636.88,3.3495,0.738,Medium,129.52
1301,1939,11,10,53,15,1,654.72,10.52,1187.39,1.8136,0.794,Medium,507.04
1302,1022,6,5,21,10,1,776.28,7.83,1765.15,2.2739,0.863,High,570.42
1303,1347,8,8,31,10,1,190.14,2.38,454.16,2.3886,0.795,Medium,68.51
1304,26,1,3,7,4,1,465.31,3.94,781.51,1.6795,0.509,Low,289.0
1305,261,1,2,16,4,1,465.31,3.7,836.25,1.7972,0.844,Medium,378.97
1306,1599,9,10,41,15,1,616.1,9.03,1139.78,1.85,0.805,Medium,500.49
1307,1675,12,9,38,14,1,862.03,8.86,1823.59,2.1155,0.647,Low,698.65
1308,1075,7,5,30,10,1,394.06,3.19,1146.57,2.9096,0.804,Medium,326.94
1309,17,2,1,3,2,1,313.63,3.46,755.99,2.4105,0.881,High,254.28
1310,1953,12,9,50,12,1,862.03,11.59,1294.53,1.5017,0.663,Low,684.0
1311,1162,7,6,30,9,1,394.06,4.26,988.99,2.5097,0.491,Low,330.66
1312,1258,8,6,32,6,1,190.14,1.64,501.33,2.6366,0.525,Low,131.26
1313,71,3,3,13,4,1,1000.99,10.23,1727.78,1.7261,0.666,Low,550.18
1314,496,3,2,15,4,1,1000.99,8.02,1899.7,1.8978,0.587,Low,811.14
1315,2115,11,12,44,13,1,654.72,11.13,932.77,1.4247,0.877,High,213.44
1316,196,4,1,5,3,2,805.11,8.4,1270.76,1.5784,0.875,High,204.32
1317,824,8,6,28,7,1,190.14,2.14,553.88,2.913,0.776,Medium,135.75
1318,288,1,2,7,4,1,465.31,5.28,946.54,2.0342,0.603,Low,354.63
1319,229,1,1,6,4,1,465.31,6.57,843.25,1.8122,0.834,Medium,379.98
1320,543,2,3,17,4,1,313.63,5.14,721.97,2.302,0.875,High,203.54
1321,626,4,2,1,1,2,805.11,12.16,991.06,1.231,0.704,Medium,207.04
1322,483,1,1,6,3,1,465.31,5.1,1147.2,2.4655,0.521,Low,362.16
1323,1146,7,5,23,10,1,394.06,4.59,968.19,2.457,0.718,Medium,341.72
1324,570,4,1,5,1,1,805.11,8.47,1714.33,2.1293,0.593,Low,632.28
1325,663,4,1,7,2,2,805.11,9.36,1149.35,1.4276,0.766,Medium,201.26
1326,1203,8,7,19,8,1,190.14,1.92,410.98,2.1615,0.671,Low,102.09
1327,1361,5,7,35,10,1,288.95,3.03,729.95,2.5262,0.852,Medium,182.11
1328,1434,8,6,23,7,1,190.14,2.26,390.63,2.0544,0.754,Medium,149.98
1329,1405,8,6,19,8,1,190.14,1.58,474.78,2.497,0.831,Medium,158.29
1330,2150,12,9,46,12,1,862.03,15.37,1446.11,1.6776,0.711,Medium,748.57
1331,2134,12,9,37,14,1,862.03,19.85,1824.63,2.1167,0.952,High,650.92
1332,119,1,1,16,2,1,465.31,5.31,1011.26,2.1733,0.772,Medium,333.33
1333,748,7,5,27,6,1,394.06,3.26,949.23,2.4088,0.771,Medium,287.1
1334,1629,11,10,47,14,1,654.72,6.69,1356.98,2.0726,0.802,Medium,545.11
1335,1262,7,5,26,8,1,394.06,3.7,740.72,1.8797,0.689,Medium,324.54
1336,1103,7,6,33,9,1,394.06,5.28,1028.78,2.6107,0.818,Medium,273.06
1337,2101,12,11,49,15,1,862.03,12.0,1363.16,1.5813,0.664,Low,562.5
1338,972,7,6,33,6,1,394.06,5.82,828.09,2.1014,0.754,Medium,281.64
1339,1385,8,5,21,8,1,190.14,2.52,580.24,3.0516,0.861,High,157.87
1340,1164,6,7,28,6,1,776.28,6.5,1475.3,1.9005,0.512,Low,484.12
1341,412,3,1,4,4,1,1000.99,9.62,1798.36,1.7966,0.883,High,845.14
1342,2029,9,9,45,12,1,616.1,7.76,1016.84,1.6504,0.631,Low,484.76
1343,1265,7,5,28,8,1,394.06,4.29,776.87,1.9715,0.842,Medium,296.21
1344,2109,11,10,47,13,1,654.72,11.25,1124.03,1.7168,0.597,Low,468.68
1345,123,1,1,18,1,1,465.31,5.76,1083.01,2.3275,0.695,Medium,350.25
1346,902,6,6,32,10,1,776.28,6.75,1829.97,2.3574,0.719,Medium,602.66
1347,1842,10,12,39,12,1,349.86,5.29,640.6,1.831,0.741,Medium,102.3
1348,441,3,2,14,2,1,1000.99,7.84,2283.93,2.2817,0.835,Medium,824.45
1349,1399,7,6,27,10,1,394.06,3.31,1029.02,2.6113,0.732,Medium,286.33
1350,2075,10,11,39,13,1,349.86,5.98,660.93,1.8891,0.775,Medium,224.93
1351,565,2,1,1,5,1,313.63,3.73,570.52,1.8191,0.831,Medium,241.22
1352,441,1,2,13,3,1,465.31,4.19,1047.53,2.2513,0.919,High,357.46
1353,1406,5,7,27,7,1,288.95,2.44,661.95,2.2909,0.843,Medium,177.28
1354,1369,8,6,27,6,1,190.14,1.95,502.36,2.6421,0.57,Low,138.12
1355,2141,9,9,44,15,1,616.1,7.53,1113.96,1.8081,0.528,Low,497.24
1356,183,1,1,18,5,1,465.31,5.23,790.09,1.698,0.765,Medium,359.25
1357,1301,5,5,23,9,1,288.95,2.34,871.7,3.0168,0.933,High,205.18
1358,606,1,1,10,5,1,465.31,6.65,809.46,1.7396,0.879,High,381.59
1359,1045,7,5,23,6,1,394.06,4.26,811.23,2.0586,0.575,Low,311.47
1360,1009,7,5,36,7,1,394.06,4.43,767.67,1.9481,0.552,Low,314.77
1361,1327,5,6,34,7,1,288.95,2.6,636.5,2.2028,0.588,Low,233.03
1362,425,4,1,16,2,1,805.11,8.07,2004.47,2.4897,0.655,Low,702.42
1363,51,1,2,14,3,1,465.31,4.45,1069.55,2.2986,0.874,High,382.38
1364,2130,9,11,43,11,1,616.1,10.86,1150.82,1.8679,0.835,Medium,347.03
1365,1376,7,7,19,8,1,394.06,3.65,687.01,1.7434,0.499,Low,243.75
1366,1761,9,10,44,14,1,616.1,10.01,1355.75,2.2005,0.689,Medium,467.49
1367,1382,5,5,34,10,1,288.95,2.76,710.14,2.4577,0.673,Low,250.51
1368,2081,10,9,41,11,1,349.86,5.46,684.2,1.9556,0.518,Low,279.63
1369,123,3,1,7,3,1,1000.99,9.13,2234.9,2.2327,0.843,Medium,810.03
1370,1178,8,5,25,6,1,190.14,1.61,607.01,3.1924,0.769,Medium,147.66
1371,334,4,1,12,3,1,805.11,8.61,1745.96,2.1686,0.732,Medium,639.62
1372,1932,11,12,54,12,1,654.72,7.39,993.92,1.5181,0.661,Low,214.95
1373,1195,8,7,26,10,1,190.14,2.69,516.99,2.719,0.634,Low,124.5
1374,1233,7,5,36,9,1,394.06,4.1,957.1,2.4288,0.777,Medium,321.58
1375,1342,6,7,30,7,1,776.28,11.36,1487.58,1.9163,0.902,High,492.33
1376,1292,8,5,27,8,1,190.14,3.12,492.39,2.5896,0.844,Medium,151.69
1377,1547,12,9,41,13,1,862.03,11.35,1369.31,1.5885,0.851,Medium,685.58
1378,1210,5,5,23,9,1,288.95,3.72,695.02,2.4053,0.727,Medium,214.24
1379,343,4,2,11,4,1,805.11,10.18,1522.63,1.8912,0.541,Low,608.63
1380,1059,7,7,36,10,1,394.06,4.6,996.31,2.5283,0.738,Medium,218.06
1381,1234,7,6,34,7,1,394.06,3.18,826.97,2.0986,0.639,Low,279.15
1382,996,7,6,29,6,1,394.06,4.47,840.88,2.1339,0.613,Low,271.63
1383,1154,6,7,32,8,1,776.28,7.87,1491.65,1.9215,0.79,Medium,489.35
1384,2146,9,10,41,15,1,616.1,6.18,1081.24,1.755,0.796,Medium,457.06
1385,1304,8,7,23,9,1,190.14,2.04,512.51,2.6954,0.823,Medium,123.68
1386,1362,7,5,25,6,1,394.06,4.07,954.08,2.4212,0.536,Low,299.98
1387,79,3,1,17,1,1,1000.99,9.09,1882.34,1.8805,0.84,Medium,781.92
1388,1643,11,9,46,11,1,654.72,8.62,1314.83,2.0082,0.761,Medium,527.23
1389,536,2,3,15,2,1,313.63,6.54,791.7,2.5243,0.846,Medium,174.24
1390,1684,9,9,44,11,1,616.1,6.49,1367.22,2.2192,0.886,High,515.78
1391,721,4,2,12,1,1,805.11,10.02,1667.61,2.0713,0.725,Medium,644.56
1392,641,4,2,13,4,1,805.11,6.31,1384.3,1.7194,0.729,Medium,580.06
1393,1061,6,6,30,6,1,776.28,8.17,1577.32,2.0319,0.818,Medium,569.34
1394,1061,5,6,29,7,1,288.95,3.0,661.11,2.288,0.748,Medium,214.1
1395,975,6,7,26,6,1,776.28,6.36,1601.49,2.063,0.642,Low,491.75
1396,2043,11,10,47,13,1,654.72,8.05,1125.48,1.719,0.674,Low,464.85
1397,1469,10,9,38,14,1,349.86,5.1,800.11,2.2869,0.776,Medium,250.67
1398,1057,8,5,30,6,1,190.14,1.6,609.35,3.2047,0.753,Medium,146.18
1399,1466,11,11,51,14,1,654.72,8.15,1423.5,2.1742,0.909,High,388.9
1400,324,4,1,17,2,1,805.11,9.46,1882.78,2.3385,0.739,Medium,626.23
1401,1229,7,7,36,9,1,394.06,3.17,1063.24,2.6982,0.828,Medium,236.68
1402,102,2,2,15,1,1,313.63,3.95,651.15,2.0762,0.908,High,262.44
1403,1385,5,6,28,10,1,288.95,4.41,742.42,2.5694,0.735,Medium,208.88
1404,1460,6,5,31,8,1,776.28,5.76,1558.17,2.0072,0.907,High,582.17
1405,1148,5,7,35,6,1,288.95,2.7,627.25,2.1708,0.941,High,165.74
1406,210,2,4,8,4,1,313.63,5.09,548.5,1.7489,0.765,Medium,109.43
1407,1821,10,9,51,11,1,349.86,5.04,693.0,1.9808,0.794,Medium,287.02
1408,1804,11,9,45,15,1,654.72,8.49,1112.29,1.6989,0.875,High,490.17
1409,544,4,3,18,4,1,805.11,8.11,1409.6,1.7508,0.639,Low,436.58
1410,314,1,1,16,5,1,465.31,6.24,757.15,1.6272,0.88,High,347.5
1411,572,2,2,13,5,1,313.63,4.43,563.86,1.7979,0.677,Low,225.67
1412,1817,11,10,44,12,1,654.72,7.86,1023.91,1.5639,0.792,Medium,544.47
1413,389,2,1,16,2,1,313.63,4.7,887.63,2.8302,0.924,High,248.0
1414,194,4,2,17,1,1,805.11,7.64,1616.02,2.0072,0.915,High,627.9
1415,937,8,6,31,10,1,190.14,2.19,586.22,3.0831,0.704,Medium,153.89
1416,625,2,2,10,4,1,313.63,6.19,627.57,2.001,0.551,Low,255.39
1417,2022,12,9,38,13,3,862.03,13.05,689.59,0.8,0.877,High,104.96
1418,2076,9,12,40,11,1,616.1,8.75,993.29,1.6122,0.634,Low,188.26
1419,1276,7,6,33,10,1,394.06,4.51,1113.22,2.825,0.844,Medium,281.03
1420,2128,10,11,37,15,1,349.86,5.02,738.62,2.1112,0.593,Low,206.45
1421,1006,8,6,28,10,1,190.14,3.88,546.09,2.872,0.85,Medium,150.77
1422,1564,12,10,37,11,1,862.03,10.69,1635.89,1.8977,0.901,High,655.3
1423,1212,8,6,22,7,1,190.14,2.73,384.24,2.0208,0.746,Medium,148.16
1424,775,5,7,22,8,1,288.95,2.38,643.62,2.2274,0.654,Low,160.93
1425,676,1,3,9,3,1,465.31,5.11,1099.88,2.3638,0.711,Medium,297.26
1426,1157,6,5,22,6,1,776.28,10.78,1732.7,2.2321,0.924,High,575.76
1427,978,8,7,34,6,1,190.14,2.32,558.19,2.9357,0.99,High,113.78
1428,65,3,1,4,3,1,1000.99,8.35,2318.43,2.3161,0.927,High,807.42
1429,828,5,7,22,8,1,288.95,2.73,530.02,1.8343,0.654,Low,175.19
1430,1017,8,5,23,9,1,190.14,2.12,524.18,2.7568,0.829,Medium,157.9
1431,2175,9,12,50,11,1,616.1,12.45,1090.33,1.7697,0.685,Medium,182.0
1432,2046,12,9,50,15,1,862.03,6.89,1566.44,1.8172,0.81,Medium,664.46
1433,141,2,1,8,3,1,313.63,5.19,854.64,2.725,0.715,Medium,254.55
1434,54,4,3,13,3,1,805.11,10.3,1725.06,2.1426,0.646,Low,462.21
1435,528,2,2,5,3,1,313.63,3.56,872.39,2.7816,0.467,Low,248.19
1436,116,4,1,1,1,1,805.11,10.41,1482.5,1.8414,0.945,High,574.02
1437,1529,12,10,45,11,3,862.03,14.21,875.77,1.0159,0.481,Low,115.26
1438,481,3,3,3,2,2,1000.99,12.64,1386.21,1.3848,0.595,Low,188.64
1439,2111,12,9,43,12,1,862.03,15.12,1425.2,1.6533,0.693,Medium,750.13
1440,955,8,7,28,7,1,190.14,1.92,446.44,2.348,0.565,Low,103.62
1441,1979,9,10,37,15,1,616.1,9.31,1156.41,1.877,0.789,Medium,464.22
1442,882,8,5,25,7,1,190.14,2.48,371.19,1.9522,0.81,Medium,146.65
1443,1621,9,9,44,12,1,616.1,11.19,1033.15,1.6769,0.823,Medium,498.12
1444,1832,10,10,38,15,1,349.86,4.36,590.03,1.6865,0.68,Medium,268.99
1445,1519,9,10,44,11,1,616.1,8.68,1328.71,2.1566,0.588,Low,488.77
1446,988,8,5,32,7,1,190.14,2.3,493.41,2.595,0.791,Medium,163.92
1447,907,8,5,25,6,1,190.14,2.87,541.43,2.8475,0.934,High,145.89
1448,269,3,1,14,3,4,1000.99,11.32,5558.17,5.5527,0.696,Medium,2382.12
1449,1051,7,5,22,9,1,394.06,3.03,969.68,2.4607,0.753,Medium,326.3
1450,984,5,8,30,10,1,288.95,3.01,622.87,2.1556,0.741,Medium,94.8
1451,2156,10,10,52,12,1,349.86,4.62,638.98,1.8264,0.684,Medium,267.35
1452,759,8,7,29,8,1,190.14,1.78,513.19,2.699,0.943,High,115.0
1453,792,8,7,32,7,1,190.14,2.06,437.37,2.3003,0.979,High,120.86
1454,410,4,3,11,4,2,805.11,9.01,862.93,1.0718,0.809,Medium,171.39
1455,1970,9,10,37,13,4,616.1,8.63,2454.05,3.9832,0.372,Low,1328.73
1456,1133,5,7,25,8,1,288.95,2.27,536.57,1.857,0.887,High,185.8
1457,453,4,2,14,5,1,805.11,9.12,1284.33,1.5952,0.894,High,599.07
1458,327,2,4,8,3,1,313.63,3.13,654.65,2.0873,0.728,Medium,105.31
1459,1700,10,9,46,12,1,349.86,4.82,695.0,1.9865,0.924,High,287.34
1460,1929,9,11,50,13,1,616.1,11.25,1043.22,1.6933,0.691,Medium,335.73
1461,217,3,1,12,4,1,1000.99,7.99,1838.99,1.8372,0.635,Low,786.4
1462,1076,7,5,27,8,1,394.06,5.88,818.99,2.0783,0.751,Medium,281.53
1463,142,3,1,14,3,1,1000.99,7.83,2248.04,2.2458,0.745,Medium,735.13
1464,1991,12,9,51,15,1,862.03,9.57,1511.15,1.753,0.962,High,711.56
1465,1413,5,5,25,9,1,288.95,2.23,795.41,2.7528,0.73,Medium,221.92
1466,397,1,2,4,3,1,465.31,4.91,991.18,2.1301,0.681,Medium,319.49
1467,423,4,1,11,1,1,805.11,12.37,1632.35,2.0275,0.873,High,598.33
1468,1663,10,11,47,11,1,349.86,6.79,687.87,1.9661,0.983,High,199.08
1469,467,2,1,4,1,1,313.63,4.26,621.26,1.9809,0.625,Low,229.68
1470,395,3,1,11,3,1,1000.99,11.35,2180.83,2.1787,0.933,High,835.08
1471,1023,8,6,21,6,1,190.14,2.16,558.54,2.9375,0.785,Medium,140.42
1472,2105,9,10,49,13,1,616.1,8.43,1054.13,1.711,0.605,Low,493.5
1473,513,4,2,2,5,2,805.11,8.82,777.65,0.9659,0.81,Medium,181.71
1474,478,4,2,15,4,1,805.11,10.71,1611.01,2.001,0.776,Medium,613.91
1475,1103,8,6,28,8,1,190.14,1.85,396.95,2.0877,0.682,Medium,150.08
1476,942,6,5,32,6,1,776.28,7.45,1600.84,2.0622,0.784,Medium,599.39
1477,294,1,3,13,1,1,465.31,5.59,843.34,1.8124,0.765,Medium,268.99
1478,1965,11,9,44,15,1,654.72,7.26,1201.87,1.8357,0.706,Medium,553.95
1479,382,1,3,17,2,1,465.31,3.74,1121.64,2.4105,0.869,High,258.03
1480,738,8,7,33,8,1,190.14,1.77,511.15,2.6883,0.618,Low,109.38
1481,1539,9,10,51,13,1,616.1,8.29,1076.95,1.748,0.825,Medium,516.94
1482,310,2,2,14,5,1,313.63,5.18,722.71,2.3043,0.953,High,261.84
1483,2103,10,10,41,12,1,349.86,5.28,689.59,1.971,0.73,Medium,272.26
1484,440,3,3,13,3,1,1000.99,11.75,2041.74,2.0397,0.827,Medium,599.86
1485,1669,11,11,42,13,1,654.72,9.81,1085.04,1.6573,0.827,Medium,368.91
1486,2122,9,10,39,15,1,616.1,6.05,1115.48,1.8106,0.79,Medium,431.14
1487,293,4,2,3,2,1,805.11,10.95,1955.29,2.4286,0.482,Low,616.73
1488,457,1,3,16,2,1,465.31,6.17,967.42,2.0791,0.862,High,249.74
1489,2115,9,9,54,14,1,616.1,10.41,1339.93,2.1749,0.548,Low,460.71
1490,1494,9,11,54,11,1,616.1,8.68,1093.77,1.7753,0.618,Low,334.88
1491,669,4,2,18,5,1,805.11,12.06,1325.16,1.6459,0.756,Medium,558.62
1492,1256,7,5,25,8,1,394.06,3.78,787.88,1.9994,0.753,Medium,340.8
1493,586,4,1,7,4,2,805.11,12.29,974.52,1.2104,0.67,Low,201.35
1494,928,7,5,23,7,1,394.06,4.17,698.8,1.7733,0.93,High,285.86
1495,2076,11,10,44,15,1,654.72,9.46,1187.58,1.8139,0.758,Medium,484.92
1496,456,3,4,7,2,1,1000.99,10.06,2013.2,2.0112,0.753,Medium,333.35
1497,1168,7,5,23,8,1,394.06,4.12,899.16,2.2818,0.889,High,286.65
1498,1076,5,6,31,10,1,288.95,2.9,894.7,3.0964,0.847,Medium,235.33
1499,551,3,2,9,2,4,1000.99,13.19,5668.77,5.6632,0.468,Low,2423.85
1500,298,1,1,6,3,1,465.31,6.62,1126.23,2.4204,0.582,Low,365.67
1501,488,3,2,11,3,1,1000.99,8.21,2198.04,2.1959,0.794,Medium,700.02
1502,1384,8,6,30,10,1,190.14,2.75,483.43,2.5425,0.755,Medium,131.42
1503,497,2,1,6,4,1,313.63,4.7,745.26,2.3762,0.803,Medium,258.67
1504,1798,11,11,52,11,1,654.72,5.78,1314.42,2.0076,0.856,Medium,419.28
1505,2087,12,10,52,13,1,862.03,11.47,1342.05,1.5568,0.467,Low,623.07
1506,607,4,4,7,5,1,805.11,13.74,1124.15,1.3963,0.891,High,236.65
1507,1897,10,9,53,12,1,349.86,3.68,687.71,1.9657,0.704,Medium,289.74
1508,1199,6,6,27,9,1,776.28,7.63,1833.75,2.3622,0.832,Medium,579.4
1509,786,8,6,26,10,1,190.14,2.84,488.75,2.5705,0.89,High,140.4
1510,2024,12,9,45,13,1,862.03,11.92,1387.59,1.6097,0.706,Medium,676.34
1511,1284,7,6,31,7,1,394.06,3.89,918.97,2.3321,0.668,Low,292.59
1512,1531,9,9,38,14,1,616.1,8.93,1278.71,2.0755,0.625,Low,508.83
1513,1180,8,8,22,9,1,190.14,1.74,464.42,2.4425,0.583,Low,61.8
1514,1439,8,7,20,9,1,190.14,1.68,643.6,3.3849,0.7,Medium,115.74
1515,495,1,2,6,3,1,465.31,5.01,1050.16,2.2569,0.763,Medium,338.95
1516,1300,6,5,20,9,1,776.28,8.25,1881.75,2.4241,0.854,Medium,579.88
1517,130,2,1,14,3,1,313.63,4.42,802.67,2.5593,0.759,Medium,224.08
1518,801,7,7,23,7,1,394.06,2.99,710.82,1.8038,0.784,Medium,254.44
1519,1205,8,6,23,8,1,190.14,1.99,586.68,3.0855,0.715,Medium,156.13
1520,894,7,5,19,7,1,394.06,3.68,911.74,2.3137,0.783,Medium,299.38
1521,1089,8,6,22,10,1,190.14,2.77,596.96,3.1396,0.724,Medium,138.63
1522,343,4,3,11,5,1,805.11,7.04,1312.23,1.6299,0.546,Low,487.32
1523,1329,5,5,28,10,1,288.95,2.84,803.98,2.7824,0.801,Medium,250.38
1524,1318,8,8,31,7,1,190.14,1.6,443.89,2.3345,0.566,Low,63.02
1525,806,8,6,31,8,1,190.14,2.14,433.18,2.2782,0.607,Low,158.88
1526,1664,10,9,42,13,1,349.86,5.47,743.16,2.1242,0.609,Low,282.19
1527,233,1,1,4,2,1,465.31,7.33,1111.56,2.3889,0.769,Medium,391.62
1528,1891,12,10,43,13,1,862.03,15.18,1334.91,1.5486,0.625,Low,592.23
1529,2101,12,9,54,12,2,862.03,8.17,927.41,1.0758,0.929,High,231.12
1530,1027,7,6,31,10,1,394.06,4.31,990.48,2.5135,0.78,Medium,285.33
1531,734,7,5,33,6,1,394.06,4.29,899.86,2.2836,0.714,Medium,289.4
1532,1071,5,6,33,6,1,288.95,2.34,685.9,2.3738,0.783,Medium,221.5
1533,2155,10,11,47,15,1,349.86,3.87,551.85,1.5773,0.772,Medium,203.91
1534,707,1,1,16,3,1,465.31,3.89,1190.14,2.5577,0.735,Medium,329.71
1535,2065,10,9,42,11,1,349.86,5.88,753.74,2.1544,0.57,Low,301.51
1536,293,2,1,2,5,1,313.63,3.9,588.57,1.8766,0.604,Low,228.25
1537,2191,10,11,46,14,1,349.86,4.49,690.28,1.973,0.783,Medium,204.31
1538,1495,10,9,54,15,1,349.86,6.54,696.1,1.9897,0.826,Medium,247.37
1539,839,8,6,21,10,1,190.14,1.97,508.97,2.6768,0.757,Medium,151.72
1540,1294,8,7,31,9,1,190.14,2.21,608.62,3.2009,0.938,High,108.19
1541,1174,7,6,33,9,1,394.06,4.44,1141.25,2.8961,0.682,Medium,326.12
1542,942,8,6,33,8,1,190.14,1.71,551.31,2.8995,0.812,Medium,152.7
1543,1201,8,5,25,9,1,190.14,2.5,492.85,2.592,0.533,Low,164.13
1544,450,3,1,4,1,1,1000.99,10.44,1955.44,1.9535,0.864,High,771.99
1545,1893,12,10,47,14,1,862.03,12.54,1760.99,2.0428,0.544,Low,618.97
1546,1218,8,8,23,8,1,190.14,2.06,484.76,2.5495,0.815,Medium,56.05
1547,1316,5,5,31,6,1,288.95,2.31,790.59,2.7361,0.496,Low,212.73
1548,2153,9,9,43,14,1,616.1,6.3,1426.78,2.3158,0.644,Low,447.93
1549,930,5,6,36,8,1,288.95,2.32,606.89,2.1003,0.757,Medium,242.48
1550,554,4,3,13,3,1,805.11,8.9,1758.76,2.1845,0.948,High,505.01
1551,2096,9,9,50,14,1,616.1,9.42,1323.39,2.148,0.689,Medium,443.44
1552,130,4,1,7,1,1,805.11,9.35,1514.08,1.8806,0.883,High,656.22
1553,823,5,6,19,6,1,288.95,2.88,649.28,2.247,0.854,Medium,201.88
1554,272,3,3,1,3,2,1000.99,15.66,1514.37,1.5129,0.87,High,196.94
1555,1672,10,9,39,15,1,349.86,6.87,792.7,2.2658,0.804,Medium,296.95
1556,378,3,1,6,5,1,1000.99,10.6,1768.49,1.7667,0.624,Low,835.14
1557,1042,5,5,31,10,1,288.95,3.59,880.47,3.0471,0.918,High,250.93
1558,1713,12,10,45,11,1,862.03,12.52,1627.33,1.8878,0.942,High,587.37
1559,1239,6,7,23,9,1,776.28,6.38,1801.09,2.3202,0.959,High,475.6
1560,1971,11,10,54,15,1,654.72,11.02,1137.64,1.7376,0.908,High,527.26
1561,696,2,2,14,2,1,313.63,4.73,844.65,2.6931,0.658,Low,254.34
1562,2154,9,9,54,15,4,616.1,7.08,2564.56,4.1626,0.464,Low,1497.6
1563,1290,5,6,35,8,1,288.95,2.54,695.45,2.4068,0.901,High,212.97
1564,2125,9,12,49,15,1,616.1,5.46,970.21,1.5748,0.655,Low,203.76
1565,2039,10,10,47,11,4,349.86,5.42,1934.25,5.5286,0.414,Low,704.65
1566,695,4,2,13,5,1,805.11,10.64,1461.77,1.8156,0.842,Medium,643.08
1567,254,4,2,3,2,1,805.11,11.8,1887.53,2.3444,0.655,Low,592.55
1568,1235,8,8,31,10,1,190.14,2.96,539.51,2.8374,0.814,Medium,63.68
1569,250,4,1,8,4,1,805.11,7.34,1532.17,1.9031,0.898,High,650.28
1570,1979,12,9,37,12,1,862.03,12.97,1510.7,1.7525,0.767,Medium,720.01
1571,1285,7,6,26,10,1,394.06,5.34,1088.07,2.7612,0.833,Medium,298.72
1572,1274,8,5,22,8,1,190.14,1.73,537.11,2.8248,0.636,Low,148.16
1573,1906,11,11,52,12,1,654.72,10.86,1118.89,1.709,0.626,Low,416.2
1574,2044,11,9,39,14,2,654.72,9.17,977.38,1.4928,0.727,Medium,174.67
1575,1825,9,9,47,15,1,616.1,6.19,1029.13,1.6704,0.684,Medium,512.74
1576,443,2,2,14,4,1,313.63,3.41,745.1,2.3757,0.817,Medium,242.14
1577,321,4,1,8,2,1,805.11,8.13,1835.18,2.2794,0.831,Medium,590.91
1578,1379,5,7,22,9,1,288.95,2.82,842.43,2.9155,0.749,Medium,172.71
1579,1540,12,10,39,13,2,862.03,13.75,931.45,1.0805,0.726,Medium,192.91
1580,160,4,2,17,1,2,805.11,8.99,1133.91,1.4084,0.774,Medium,214.69
1581,1479,10,10,38,15,1,349.86,7.22,624.56,1.7852,0.535,Low,238.81
1582,821,7,7,33,9,1,394.06,3.2,972.39,2.4676,0.63,Low,235.75
1583,675,1,1,18,1,1,465.31,5.12,975.46,2.0964,0.781,Medium,346.66
1584,1184,7,6,36,9,1,394.06,4.47,1008.11,2.5583,0.714,Medium,272.16
1585,295,4,1,2,5,1,805.11,10.48,1468.59,1.8241,0.74,Medium,669.53
1586,1154,7,6,36,6,1,394.06,4.82,825.71,2.0954,0.801,Medium,309.96
