fact_purchase_id,sk_date,sk_supplier,sk_product,sk_order,quantity_units,purchase_unit_price,purchase_amount,planned_delay_days,real_delay_days,delay_gap_days
1506,607,5,1,652,92.0,557.98,51334.24,2.26,3.86,1.61
1507,1897,24,1,1727,69.0,497.17,34304.74,4.38,4.46,0.08
1508,1199,13,3,1326,18.0,508.95,9161.11,6.78,8.7,1.92
1509,786,14,2,965,72.0,292.52,21061.58,3.95,3.29,-0.67
1510,2024,22,5,700,23.0,370.5,8521.48,10.53,11.03,0.5
1511,1284,15,4,480,38.0,309.31,11753.95,5.21,3.57,-1.64
1512,1531,23,2,1635,19.0,298.32,5668.08,2.64,5.2,2.56
1513,1180,10,5,1628,40.0,388.06,15522.22,9.75,9.43,-0.32
1514,1439,12,4,2399,35.0,306.37,10723.04,4.34,4.31,-0.02
1515,495,4,5,723,21.0,390.24,8195.06,5.1,4.22,-0.88
1516,1300,14,1,742,45.0,543.22,24444.7,3.5,4.28,0.78
1517,130,3,1,1214,17.0,496.97,8448.44,1.94,0.98,-0.97
1518,801,10,4,1406,22.0,305.9,6729.8,4.12,5.76,1.65
1519,1205,9,1,713,130.0,557.77,72510.46,1.81,0.3,-1.51
1520,894,11,5,322,19.0,388.89,7388.84,7.36,6.93,-0.43
1521,1089,9,2,1731,29.0,283.83,8230.97,1.39,1.72,0.33
1522,343,3,4,208,52.0,299.43,15570.57,3.21,3.76,0.55
1523,1329,16,3,899,20.0,543.69,10873.7,5.29,3.8,-1.49
1524,1318,12,2,1302,20.0,305.4,6107.94,2.65,4.02,1.38
1525,806,13,4,1798,33.0,292.21,9642.95,3.97,4.0,0.03
1526,1664,20,1,2034,39.0,552.85,21561.08,3.09,2.43,-0.66
1527,233,8,2,1767,44.0,286.74,12616.42,3.4,3.27,-0.13
1528,1891,19,3,967,14.0,539.11,7547.59,9.32,8.48,-0.85
1529,2101,22,5,358,28.0,365.98,10247.41,12.83,10.21,-2.62
1530,1027,11,4,1915,60.0,304.25,18254.91,4.38,4.41,0.03
1531,734,11,4,858,46.0,313.69,14429.57,3.5,4.29,0.79
1532,1071,14,1,1303,115.0,497.17,57174.93,2.48,1.92,-0.56
1533,2155,21,5,1599,23.0,365.63,8409.5,7.59,6.77,-0.81
1534,707,3,4,908,51.0,325.05,16577.39,6.5,5.78,-0.72
1535,2065,18,5,1725,31.0,392.22,12158.75,8.84,7.73,-1.11
1536,293,5,3,116,35.0,516.26,18069.12,8.78,9.34,0.56
1537,2191,22,4,492,36.0,325.28,11710.22,5.28,5.08,-0.2
1538,1495,17,3,416,11.0,528.61,5814.72,9.92,10.83,0.91
1539,839,13,5,313,23.0,369.67,8502.44,7.77,7.09,-0.68
1540,1294,12,2,606,73.0,277.95,20290.35,1.24,0.79,-0.45
1541,1174,13,5,1687,18.0,398.35,7170.38,6.01,6.2,0.19
1542,942,12,4,2076,80.0,292.58,23406.76,3.61,4.25,0.64
1543,1201,11,2,6,52.0,285.59,14850.6,2.13,0.77,-1.36
1544,450,6,2,1664,37.0,290.48,10747.73,2.36,1.48,-0.88
1545,1893,19,4,2494,56.0,297.49,16659.23,4.9,4.34,-0.56
1546,1218,14,1,1832,63.0,508.43,32031.12,3.64,4.46,0.82
1547,1316,12,1,639,101.0,510.16,51526.62,2.22,2.6,0.38
1548,2153,22,4,2213,126.0,296.66,37378.8,3.32,3.15,-0.17
1549,930,13,3,1891,12.0,505.39,6064.71,7.46,5.92,-1.54
1550,554,1,2,1137,29.0,282.12,8181.44,1.59,0.3,-1.29
1551,2096,18,4,1928,101.0,295.87,29883.36,2.77,3.47,0.7
1552,130,5,1,1911,154.0,497.94,76682.46,2.16,4.14,1.98
1553,823,9,1,2198,114.0,538.65,61406.37,1.52,2.19,0.67
1554,272,7,3,1276,30.0,549.72,16491.56,12.58,14.71,2.13
1555,1672,18,2,1743,63.0,295.7,18628.96,2.4,1.91,-0.5
1556,378,1,2,1932,84.0,276.69,23242.29,2.45,3.4,0.95
1557,1042,12,3,2385,24.0,501.7,12040.71,7.66,9.95,2.29
1558,1713,19,1,1553,28.0,507.21,14201.95,4.33,5.5,1.17
1559,1239,16,4,701,86.0,291.97,25109.05,2.55,5.03,2.48
1560,1971,23,5,1861,11.0,395.1,4346.07,9.23,8.65,-0.58
1561,696,6,4,2426,69.0,325.48,22458.11,3.11,2.34,-0.78
1562,2154,20,5,1688,14.0,388.78,5442.87,10.14,11.56,1.42
1563,1290,12,1,2000,69.0,501.82,34625.76,2.69,3.32,0.63
1564,2125,22,4,2178,35.0,325.97,11408.79,4.19,1.75,-2.44
1565,2039,22,5,881,32.0,378.4,12108.85,6.76,6.36,-0.4
1566,695,1,4,1706,97.0,308.48,29922.9,3.04,3.49,0.46
1567,254,8,4,48,107.0,310.13,33183.7,3.31,2.47,-0.84
1568,1235,14,2,216,189.0,284.78,53824.23,1.43,1.52,0.09
1569,250,7,1,1705,85.0,512.86,43593.12,3.14,2.89,-0.25
1570,1979,20,1,658,56.0,529.78,29667.71,2.46,3.9,1.45
1571,1285,12,2,945,77.0,275.23,21192.82,1.61,1.68,0.08
1572,1274,16,5,1376,9.0,399.06,3591.52,6.85,8.35,1.51
1573,1906,21,5,2396,29.0,380.25,11027.14,7.5,8.37,0.87
1574,2044,19,4,23,68.0,298.23,20279.35,4.82,5.89,1.07
1575,1825,24,1,550,57.0,530.24,30223.91,3.7,2.62,-1.08
1576,443,3,3,558,33.0,498.01,16434.45,7.33,7.77,0.44
1577,321,8,1,1310,174.0,522.75,90958.07,2.49,3.27,0.78
1578,1379,10,5,1455,12.0,388.07,4656.81,13.12,11.17,-1.95
1579,1540,21,2,1241,46.0,281.95,12969.48,3.49,4.8,1.31
1580,160,6,1,734,82.0,535.64,43922.22,2.77,3.57,0.79
1581,1479,20,4,1446,66.0,292.69,19317.38,3.53,4.11,0.57
1582,821,12,1,2468,37.0,501.99,18573.51,1.96,0.64,-1.33
1583,675,7,3,1905,18.0,497.46,8954.26,6.47,6.57,0.1
1584,1184,12,2,179,77.0,282.32,21738.85,2.9,2.67,-0.23
1585,295,4,1,1904,74.0,537.69,39789.23,2.21,2.68,0.47
1586,1154,14,2,2464,34.0,299.26,10174.86,2.91,3.68,0.77
1587,735,10,1,2338,93.0,534.48,49706.42,1.44,1.84,0.4
1588,1735,24,1,533,32.0,501.21,16038.85,1.49,2.24,0.75
1589,1620,17,3,1340,53.0,550.11,29155.82,6.75,6.66,-0.1
1590,1855,18,4,1093,20.0,293.66,5873.16,4.06,4.3,0.24
1591,700,3,1,795,48.0,519.31,24927.09,3.48,5.32,1.84
1592,197,8,2,1759,126.0,290.65,36621.54,3.04,4.3,1.26
1593,1997,19,1,788,41.0,519.94,21317.68,2.67,3.67,1.01
1594,1436,16,4,972,24.0,304.48,7307.52,3.7,4.71,1.01
1595,1343,10,3,1799,24.0,551.03,13224.63,9.07,8.39,-0.69
1596,1733,21,1,108,45.0,540.1,24304.46,2.21,2.16,-0.05
1597,1428,11,1,2251,103.0,538.5,55465.86,3.24,3.42,0.18
1598,787,11,5,120,7.0,384.02,2688.13,7.49,6.73,-0.77
1599,826,10,1,2466,44.0,508.85,22389.5,3.12,4.87,1.75
1600,1784,23,2,1577,39.0,277.86,10836.72,3.43,2.79,-0.64
1601,1147,13,1,1256,50.0,518.17,25908.64,3.66,2.93,-0.73
1602,118,6,2,1626,39.0,299.23,11669.98,1.52,1.41,-0.12
1603,1641,17,4,1218,45.0,305.2,13734.02,4.07,4.83,0.76
1604,94,6,5,1243,36.0,389.95,14038.06,11.51,11.26,-0.25
1605,1190,16,2,340,50.0,287.01,14350.65,2.73,2.45,-0.29
1606,1103,13,4,1517,95.0,299.91,28491.83,3.04,4.68,1.64
1607,554,3,4,2390,65.0,304.39,19785.24,3.86,2.68,-1.18
1608,236,5,5,219,18.0,368.15,6626.65,9.06,9.22,0.17
1609,474,4,1,763,41.0,537.07,22019.96,2.95,2.81,-0.14
1610,1912,24,1,1415,111.0,538.31,59751.92,3.07,3.81,0.74
1611,1331,13,1,1745,90.0,541.43,48728.79,4.09,4.76,0.67
1612,994,13,4,717,43.0,316.02,13589.02,3.52,3.63,0.11
1613,59,5,1,1052,43.0,556.96,23949.08,3.23,3.41,0.18
1614,11,5,1,345,40.0,511.35,20453.94,2.35,2.88,0.53
1615,264,3,1,1784,136.0,508.66,69177.83,3.6,3.28,-0.32
1616,973,16,2,1982,69.0,300.38,20726.13,2.16,4.21,2.05
1617,1121,14,4,2209,33.0,322.12,10630.06,3.35,4.26,0.91
1618,407,2,1,1646,45.0,536.95,24162.55,2.15,5.05,2.89
1619,1558,22,1,2432,53.0,535.46,28379.54,2.6,4.96,2.36
1620,1875,20,4,55,43.0,313.58,13483.97,2.69,3.14,0.45
1621,1212,10,3,878,5.0,518.36,2591.8,7.56,7.93,0.38
1622,1079,13,4,1659,44.0,291.76,12837.26,2.48,1.51,-0.97
1623,327,2,2,2260,86.0,291.42,25062.17,2.92,3.17,0.25
1624,1617,22,2,1204,9.0,290.83,2617.43,2.45,2.88,0.42
1625,976,11,3,1473,18.0,553.28,9959.0,10.43,11.48,1.04
1626,522,6,4,2327,132.0,300.76,39700.83,3.66,4.85,1.19
1627,1839,21,3,1649,15.0,535.94,8039.11,7.54,7.55,0.01
1628,1193,13,3,1689,27.0,496.81,13413.8,5.51,5.59,0.09
1629,1254,15,5,310,16.0,403.05,6448.82,5.15,6.7,1.54
1630,1430,12,4,1985,82.0,305.24,25029.66,4.87,4.31,-0.55
1631,1351,14,4,337,107.0,291.02,31139.27,4.87,5.87,1.01
1632,64,1,4,1245,54.0,295.53,15958.67,3.46,3.91,0.45
1633,532,8,2,2164,20.0,285.69,5713.82,1.96,2.79,0.82
1634,1081,15,5,1732,22.0,386.88,8511.38,9.42,9.41,-0.01
1635,615,3,1,230,98.0,520.73,51031.36,1.81,1.87,0.07
1636,1242,12,1,2323,65.0,517.62,33645.58,2.01,3.8,1.79
1637,1095,14,1,1912,22.0,506.85,11150.6,2.48,1.31,-1.17
1638,2093,21,2,1838,42.0,304.43,12785.98,1.86,3.18,1.32
1639,277,1,2,588,136.0,281.52,38286.15,1.84,2.16,0.33
1640,1100,11,2,698,46.0,289.19,13302.62,2.3,2.16,-0.14
1641,2190,23,5,834,5.0,385.72,1928.61,4.52,4.98,0.46
1642,573,6,2,1770,141.0,286.5,40396.7,4.27,2.53,-1.74
1643,1916,18,2,309,31.0,273.78,8487.22,1.83,1.96,0.14
1644,1142,9,1,338,95.0,502.49,47736.85,2.02,2.58,0.56
1645,210,4,2,466,118.0,300.87,35502.29,3.63,4.45,0.82
1646,1936,18,4,1811,31.0,318.95,9887.54,3.59,2.04,-1.55
1647,459,6,4,706,108.0,317.01,34237.59,3.99,4.15,0.17
1648,813,11,3,634,35.0,530.6,18570.85,8.45,8.52,0.07
1649,1321,12,1,61,70.0,500.95,35066.71,2.03,1.6,-0.43
1650,1750,21,2,1955,95.0,285.9,27160.42,2.41,1.32,-1.09
1651,505,8,4,1132,65.0,312.05,20283.12,3.87,4.61,0.75
1652,1280,12,1,1690,52.0,515.16,26788.1,2.16,1.09,-1.08
1653,616,4,5,2038,9.0,362.72,3264.52,10.44,9.45,-0.99
1654,223,8,5,399,14.0,380.06,5320.84,8.62,10.15,1.53
1655,301,6,4,527,125.0,313.95,39244.01,4.75,5.45,0.7
1656,188,3,3,2001,54.0,506.05,27326.67,5.35,7.17,1.82
1657,4,8,2,2192,108.0,293.98,31750.05,2.35,3.43,1.08
1658,82,3,2,2142,45.0,300.76,13534.2,2.57,3.64,1.07
1659,131,5,4,721,43.0,302.59,13011.48,3.14,3.25,0.12
1660,481,6,4,2225,80.0,294.03,23522.05,3.28,5.63,2.35
1661,813,11,5,1621,52.0,403.75,20995.14,5.75,5.92,0.17
1662,1860,23,3,760,46.0,504.35,23200.24,8.05,8.68,0.63
1663,1994,22,4,1850,50.0,306.32,15315.94,4.49,5.42,0.93
1664,366,3,1,719,42.0,557.78,23426.89,1.9,4.81,2.91
1665,1470,19,5,119,18.0,402.98,7253.73,10.28,10.59,0.31
1666,1787,22,2,593,39.0,283.74,11065.85,3.35,1.26,-2.09
1667,1087,9,2,784,36.0,280.42,10095.12,2.42,2.75,0.33
1668,98,8,4,450,27.0,317.98,8585.46,2.66,3.69,1.03
1669,754,12,1,879,20.0,521.18,10423.59,1.78,2.37,0.59
1670,523,4,4,1089,46.0,304.16,13991.47,4.6,3.46,-1.14
1671,1429,12,4,1900,11.0,294.18,3235.96,3.95,4.98,1.04
1672,797,10,1,1045,19.0,545.1,10356.98,3.53,4.84,1.31
1673,443,2,1,1574,50.0,524.23,26211.65,1.93,2.08,0.15
1674,1308,16,1,1264,22.0,537.33,11821.16,3.46,4.03,0.57
1675,1020,9,4,325,71.0,308.16,21879.25,3.33,6.15,2.82
1676,765,11,2,1067,37.0,302.59,11195.94,1.78,0.3,-1.48
1677,1519,17,1,1903,32.0,537.84,17210.82,3.05,3.39,0.35
1678,844,12,4,447,23.0,315.67,7260.41,3.12,3.28,0.16
1679,1831,21,4,496,31.0,321.38,9962.88,4.31,4.63,0.32
1680,1105,11,5,2105,19.0,361.2,6862.74,13.73,13.53,-0.2
1681,462,7,4,2454,64.0,311.73,19950.79,5.44,4.56,-0.88
1682,389,7,1,385,30.0,545.38,16361.5,1.45,1.02,-0.43
1683,2036,18,2,1186,73.0,271.88,19846.88,2.27,1.86,-0.41
1684,1447,14,1,59,35.0,509.86,17845.09,3.46,4.19,0.74
1685,868,9,5,1640,25.0,381.92,9547.95,11.12,10.81,-0.31
1686,629,6,1,1260,31.0,533.63,16542.62,1.66,2.33,0.67
1687,1212,9,4,1713,22.0,290.58,6392.69,3.64,5.17,1.52
1688,1530,20,2,2064,94.0,272.73,25636.66,4.06,6.56,2.5
1689,1352,11,4,1842,109.0,292.01,31828.74,5.9,6.07,0.17
1690,2005,23,3,80,11.0,535.49,5890.37,5.91,5.91,0.01
1691,449,3,5,1013,10.0,387.91,3879.07,5.21,6.59,1.39
1692,624,6,2,757,41.0,278.58,11421.61,1.6,3.74,2.14
1693,1823,24,2,398,51.0,304.54,15531.6,2.02,1.49,-0.53
1694,1429,9,1,1896,139.0,541.88,75321.55,3.98,4.02,0.04
1695,818,14,2,477,96.0,287.62,27611.92,3.34,1.97,-1.37
1696,737,15,4,1293,17.0,303.02,5151.39,3.69,4.83,1.14
1697,581,4,4,549,39.0,296.89,11578.88,4.0,6.91,2.91
1698,867,15,2,41,104.0,288.94,30049.67,1.98,1.88,-0.09
1699,1306,16,4,445,62.0,297.3,18432.87,3.5,5.24,1.73
1700,475,1,4,1616,18.0,295.7,5322.6,5.99,6.93,0.95
1701,882,13,2,2281,104.0,297.25,30913.51,1.25,3.47,2.22
1702,1322,14,3,746,22.0,534.85,11766.64,4.69,4.37,-0.32
1703,2188,18,3,864,9.0,496.13,4465.17,8.59,8.67,0.08
1704,1833,24,3,226,12.0,544.4,6532.78,7.61,7.35,-0.26
1705,1670,21,5,1636,17.0,397.5,6757.44,7.95,7.28,-0.67
1706,1831,18,2,1039,31.0,278.81,8643.11,2.14,2.63,0.49
1707,794,11,3,1400,51.0,552.69,28187.05,10.88,9.55,-1.33
1708,162,1,3,1339,5.0,520.61,2603.04,7.04,8.88,1.84
1709,960,9,1,1313,157.0,521.99,81951.68,2.62,1.51,-1.1
1710,645,3,4,1289,119.0,299.37,35625.34,4.4,1.96,-2.45
1711,1510,23,2,822,54.0,284.09,15340.62,2.5,2.73,0.23
1712,1419,11,5,2389,13.0,377.27,4904.56,8.23,9.9,1.67
1713,297,5,5,1215,22.0,379.56,8350.28,9.51,9.71,0.21
1714,1301,12,2,1591,96.0,298.08,28616.09,2.86,4.68,1.81
1715,104,3,4,432,34.0,308.71,10496.16,3.81,4.32,0.52
1716,1784,22,4,2459,83.0,311.15,25825.78,5.51,5.47,-0.03
1717,1831,18,1,748,8.0,521.83,4174.66,2.36,0.97,-1.39
1718,1188,10,3,26,46.0,512.48,23574.03,9.23,8.38,-0.84
1719,1144,11,4,1453,35.0,321.07,11237.46,3.93,4.48,0.54
1720,483,8,2,2463,54.0,289.77,15647.67,3.51,2.48,-1.03
1721,146,2,2,2397,86.0,302.86,26046.07,1.6,1.98,0.38
1722,1473,24,4,1654,35.0,296.07,10362.62,3.8,2.18,-1.62
1723,1121,13,3,1388,18.0,525.02,9450.31,9.95,10.13,0.17
1724,1363,15,2,1359,41.0,275.95,11313.9,2.82,1.47,-1.36
1725,208,6,5,1765,13.0,362.43,4711.57,7.54,10.03,2.48
1726,2118,19,5,334,8.0,395.12,3160.95,5.9,3.98,-1.92
1727,1725,21,4,1028,49.0,290.54,14236.27,4.14,4.81,0.67
1728,1437,14,5,1278,27.0,362.17,9778.58,12.51,11.54,-0.97
1729,84,3,2,2027,64.0,301.54,19298.77,2.3,2.53,0.22
1730,681,5,3,847,34.0,552.99,18801.54,8.38,10.17,1.79
1731,1791,21,3,2046,13.0,504.59,6559.67,4.8,3.77,-1.03
1732,1595,23,2,1251,63.0,283.46,17858.03,3.0,1.67,-1.33
1733,1225,14,1,2284,100.0,507.73,50772.98,1.78,1.7,-0.08
1734,725,6,5,1338,31.0,403.0,12492.96,8.46,9.43,0.97
1735,1206,9,1,187,81.0,544.9,44137.3,1.72,1.18,-0.54
1736,450,7,5,1161,41.0,403.89,16559.6,7.48,8.45,0.97
1737,1079,13,3,245,20.0,536.36,10727.19,6.92,7.01,0.09
1738,332,8,3,1330,10.0,505.95,5059.47,7.13,5.48,-1.65
1739,1533,21,2,265,133.0,278.49,37038.98,3.09,3.58,0.49
1740,1091,11,4,1938,49.0,308.87,15134.6,5.06,6.62,1.56
1741,1557,23,2,2053,61.0,283.56,17296.99,1.89,1.21,-0.69
1742,1536,23,5,1191,22.0,393.73,8662.01,10.63,12.23,1.6
1743,447,7,2,201,33.0,288.47,9519.36,2.78,4.31,1.53
1744,1572,20,5,662,38.0,381.67,14503.39,7.33,7.5,0.17
1745,1959,23,1,331,33.0,533.44,17603.4,2.67,2.68,0.01
1746,2067,20,3,1565,24.0,530.16,12723.73,7.13,6.33,-0.8
1747,801,15,1,982,47.0,551.64,25927.21,4.38,6.1,1.72
1748,1950,22,1,2293,15.0,520.37,7805.62,1.93,2.13,0.2
1749,615,6,1,442,39.0,497.74,19411.82,3.86,3.26,-0.6
1750,2151,20,2,2393,108.0,273.57,29546.08,2.75,4.79,2.03
1751,2074,24,4,199,24.0,318.99,7655.68,5.33,5.08,-0.25
1752,955,14,3,2431,8.0,539.97,4319.75,7.97,9.03,1.07
1753,1916,21,4,194,21.0,321.02,6741.46,3.25,4.76,1.52
1754,1536,20,4,390,26.0,321.74,8365.34,4.67,4.49,-0.18
1755,1124,14,1,2214,64.0,515.67,33002.85,2.3,0.47,-1.84
1756,1422,16,3,498,28.0,505.6,14156.84,6.86,5.9,-0.96
1757,1366,12,3,901,46.0,516.97,23780.52,6.56,7.0,0.44
1758,1705,18,1,1772,62.0,548.11,33983.12,2.01,0.3,-1.71
1759,1190,11,2,1286,58.0,304.17,17641.92,2.84,3.78,0.94
1760,1197,15,1,224,64.0,512.21,32781.47,2.45,3.83,1.38
1761,723,2,4,750,71.0,292.4,20760.4,2.27,3.39,1.12
1762,1972,18,5,2422,10.0,405.34,4053.39,8.01,8.92,0.92
1763,1174,9,4,282,19.0,298.43,5670.11,3.2,5.01,1.81
1764,1572,17,5,1134,8.0,361.93,2895.43,6.04,7.3,1.26
1765,1697,22,3,1563,14.0,525.51,7357.17,8.07,6.69,-1.38
1766,105,1,1,2306,74.0,538.38,39840.38,2.24,1.52,-0.72
1767,36,3,5,1228,7.0,386.35,2704.48,9.39,10.29,0.9
1768,2001,22,2,156,36.0,290.99,10475.59,2.46,2.75,0.28
1769,776,12,2,465,40.0,300.86,12034.26,2.71,3.96,1.25
1770,278,1,4,2264,25.0,321.88,8047.04,2.39,2.68,0.3
1771,557,3,4,1352,75.0,300.19,22514.59,4.84,5.76,0.92
1772,1288,13,2,1917,51.0,281.78,14370.78,2.31,1.3,-1.01
1773,277,1,3,898,16.0,538.58,8617.33,10.9,11.59,0.69
1774,1697,17,1,229,78.0,507.41,39578.04,3.89,6.9,3.01
1775,1000,9,4,1670,74.0,300.12,22208.96,5.25,5.71,0.46
1776,1414,9,5,1874,51.0,366.55,18694.28,7.48,10.36,2.87
1777,1335,14,2,1973,48.0,292.57,14043.53,1.64,0.97,-0.67
1778,1681,23,1,2500,26.0,518.82,13489.24,2.88,4.43,1.55
1779,1841,17,5,150,14.0,369.26,5169.62,7.81,9.57,1.76
1780,812,12,3,427,11.0,510.26,5612.89,8.16,7.79,-0.38
1781,1019,15,5,225,24.0,364.21,8740.95,8.63,8.85,0.22
1782,1964,22,5,1786,10.0,394.11,3941.07,7.3,6.81,-0.49
1783,1430,10,1,2380,47.0,520.56,24466.3,3.19,1.58,-1.61
1784,1490,21,3,581,16.0,504.66,8074.53,9.43,8.12,-1.31
1785,1208,14,3,631,39.0,528.44,20609.12,7.6,7.48,-0.13
1786,847,10,4,2238,53.0,295.31,15651.19,3.33,2.43,-0.9
1787,35,4,3,1082,8.0,497.53,3980.25,7.96,6.87,-1.09
1788,863,9,3,1171,15.0,494.92,7423.87,7.08,7.85,0.77
1789,1046,14,1,1436,74.0,527.42,39029.06,3.8,4.86,1.07
1790,1347,10,4,1193,110.0,308.39,33923.02,3.33,3.75,0.42
1791,1630,19,2,1728,149.0,277.54,41354.03,4.09,2.86,-1.23
1792,522,2,5,1329,19.0,364.35,6922.61,11.55,10.59,-0.97
1793,682,2,1,620,131.0,525.77,68875.75,2.41,2.85,0.44
1794,1645,18,2,2080,20.0,295.39,5907.9,1.68,0.3,-1.38
1795,1184,13,3,95,27.0,543.37,14671.09,7.85,9.41,1.56
1796,194,3,1,1620,28.0,539.48,15105.56,2.43,2.77,0.34
1797,1014,9,1,874,32.0,514.04,16449.39,1.92,2.26,0.35
1798,1039,12,5,5,41.0,381.97,15660.69,9.29,9.34,0.06
1799,156,3,3,2119,17.0,517.25,8793.3,9.23,10.27,1.04
1800,1553,20,2,2184,57.0,293.46,16727.01,3.66,1.65,-2.01
1801,1639,19,1,1135,36.0,544.06,19586.0,1.59,1.73,0.14
1802,1037,12,4,1044,75.0,298.75,22406.12,3.94,3.46,-0.47
1803,1431,13,3,1102,12.0,546.23,6554.78,5.88,4.8,-1.08
1804,815,10,2,1783,34.0,289.75,9851.64,2.11,2.23,0.12
1805,1858,20,2,2283,28.0,278.15,7788.31,2.24,1.81,-0.43
1806,2167,18,4,1396,69.0,308.02,21253.38,3.78,4.22,0.44
1807,1638,24,1,1825,67.0,498.43,33394.71,3.39,3.82,0.44
1808,5,2,1,1954,70.0,526.48,36853.5,1.6,3.61,2.01
1809,2152,20,4,232,28.0,316.33,8857.13,4.17,4.23,0.06
1810,722,7,1,1851,114.0,534.25,60904.33,2.62,4.86,2.24
1811,431,3,1,94,41.0,521.17,21368.17,2.67,3.75,1.08
1812,879,16,4,1709,38.0,290.76,11049.02,3.17,4.67,1.5
1813,506,2,2,344,42.0,289.87,12174.69,3.26,4.08,0.83
1814,1902,21,1,2245,63.0,505.04,31817.51,1.95,1.39,-0.55
1815,1180,12,2,566,46.0,277.54,12766.81,2.5,0.45,-2.05
1816,1410,15,1,174,90.0,532.34,47910.93,2.15,6.3,4.15
1817,1021,14,4,354,120.0,325.55,39065.61,2.9,1.8,-1.1
1818,962,13,3,2479,18.0,545.34,9816.13,11.9,13.84,1.94
1819,200,6,1,885,35.0,541.01,18935.33,1.47,0.76,-0.71
1820,1385,15,1,1242,84.0,519.76,43659.95,2.83,3.84,1.01
1821,1007,16,4,1440,24.0,323.97,7775.25,2.8,3.28,0.48
1822,1426,11,3,2348,15.0,514.81,7722.19,7.54,7.15,-0.39
1823,1266,11,1,1238,99.0,549.63,54413.67,2.15,0.66,-1.49
1824,1133,16,1,1888,54.0,513.53,27730.52,4.09,5.5,1.41
1825,1218,16,2,1998,14.0,284.99,3989.84,4.04,5.27,1.23
1826,1719,20,2,2037,82.0,303.37,24876.59,2.07,1.63,-0.44
1827,230,2,4,2322,97.0,300.15,29114.93,6.05,6.04,-0.01
1828,1299,14,2,1580,74.0,300.82,22260.63,2.97,3.44,0.47
1829,2146,19,1,2337,51.0,547.18,27906.08,3.0,0.77,-2.23
1830,1319,11,4,2290,38.0,320.57,12181.83,5.31,5.5,0.19
1831,1404,10,4,1758,84.0,313.65,26346.68,3.95,2.09,-1.86
1832,1069,10,2,415,94.0,289.29,27193.05,1.96,1.42,-0.55
1833,1829,20,1,1272,20.0,496.66,9933.14,3.04,3.35,0.31
1834,2154,19,4,1590,73.0,309.73,22610.56,3.76,2.98,-0.78
1835,309,1,2,196,50.0,284.9,14245.2,3.43,4.63,1.19
1836,890,9,1,739,21.0,515.15,10818.08,2.21,2.91,0.7
1837,597,2,3,2125,18.0,526.19,9471.34,10.77,12.48,1.72
1838,1740,17,5,1951,13.0,402.82,5236.69,10.25,9.56,-0.69
1839,908,9,5,32,52.0,363.49,18901.71,13.73,13.14,-0.59
1840,640,1,2,1495,33.0,288.07,9506.18,2.5,1.76,-0.74
1841,1305,14,2,1719,88.0,296.94,26130.31,2.38,2.26,-0.13
1842,1228,16,1,1460,50.0,517.94,25897.02,1.75,3.02,1.27
1843,191,2,5,2042,42.0,399.14,16763.78,9.31,9.94,0.63
1844,2080,20,4,1178,44.0,321.45,14143.82,2.61,3.39,0.79
1845,1150,11,2,1956,52.0,283.1,14721.08,2.91,2.68,-0.23
1846,1609,18,5,2169,7.0,397.47,2782.32,6.91,7.39,0.49
1847,330,1,1,1420,79.0,545.59,43101.41,2.48,2.67,0.19
1848,2047,21,4,1312,57.0,295.75,16857.54,3.24,3.57,0.33
1849,1562,17,2,1933,89.0,274.88,24464.66,1.45,2.33,0.88
1850,569,3,2,902,143.0,285.37,40807.55,2.08,1.41,-0.67
1851,2097,20,2,1514,35.0,278.39,9743.68,2.69,1.97,-0.72
1852,1457,16,4,1986,30.0,325.9,9777.05,3.22,2.36,-0.86
1853,4,2,4,767,24.0,295.34,7088.26,5.31,5.65,0.34
1854,517,8,1,193,109.0,527.61,57509.01,3.25,1.93,-1.32
1855,399,5,1,850,56.0,516.9,28946.59,2.41,4.49,2.08
1856,2003,22,5,1051,47.0,389.02,18284.16,4.74,5.11,0.37
1857,335,5,2,142,114.0,273.79,31212.33,2.25,1.8,-0.44
1858,1481,21,2,1309,38.0,272.55,10356.89,2.43,2.09,-0.34
1859,1311,9,4,1141,61.0,306.57,18700.73,3.39,7.14,3.75
1860,268,7,5,1106,8.0,404.08,3232.67,6.14,8.53,2.39
1861,1164,15,5,2269,24.0,405.6,9734.36,7.77,6.97,-0.8
1862,554,3,5,1472,48.0,390.23,18730.91,12.27,10.73,-1.54
1863,1613,18,5,1890,64.0,370.48,23710.98,9.53,11.05,1.52
1864,1243,9,1,1652,75.0,556.08,41705.94,1.61,2.83,1.22
1865,755,13,4,87,14.0,324.48,4542.71,2.35,1.67,-0.68
1866,860,14,3,1814,29.0,526.49,15268.14,5.97,5.56,-0.42
1867,2028,23,5,1612,14.0,381.81,5345.33,11.21,12.94,1.73
1868,1310,11,4,1647,47.0,298.5,14029.65,5.77,6.18,0.41
1869,856,9,5,1157,43.0,377.68,16240.22,8.87,9.75,0.88
1870,1372,14,4,197,44.0,297.33,13082.31,4.76,4.45,-0.3
1871,650,3,2,1882,78.0,278.19,21698.7,2.49,2.91,0.43
1872,834,15,4,524,19.0,313.45,5955.59,2.87,4.88,2.01
1873,1459,10,5,1700,26.0,376.49,9788.8,9.72,9.87,0.15
1874,31,6,2,2023,83.0,301.15,24995.64,2.79,2.23,-0.56
1875,1823,23,4,1855,25.0,325.24,8131.08,3.52,6.11,2.59
